P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle
,,,,2822577000000,14.2720947266,10.7537078857,-0.78665792942,2811917000000,-27.226776123,-4.33532714844,0.0245822817087,2820353000000,-0.730651855469,8.70262145996,-1.27351915836,,,,
,,,,2822729000000,16.006072998,10.316986084,-0.993047893047,2812013000000,-25.7093200684,-4.3025970459,-0.407210111618,2820353000000,-2.18496704102,8.86199951172,-1.00465118885,,,,
,,,,2822821000000,16.3996276855,10.103225708,-1.16005945206,2812013000000,-26.9344482422,-3.77996826172,0.0357468314469,2820465000000,0.163604736328,9.12530517578,-1.11198687553,,,,
,,,,2822821000000,15.494934082,8.8268737793,-1.24442410469,2812177000000,-25.9848022461,-3.95697021484,-0.256910026073,2820465000000,-0.481658935547,10.269317627,-0.281987518072,,,,
,,,,2822821000000,13.4860534668,10.1676177979,-1.20780682564,2812177000000,-26.1918640137,-4.43969726562,0.288720160723,2820577000000,-0.905090332031,10.0481719971,-0.564788818359,,,,
,,,,2822905000000,15.3688354492,10.0832366943,-1.33242666721,2812177000000,-27.1086120605,-3.91790771484,0.318169534206,2820681000000,1.33575439453,10.1529083252,-0.760739445686,,,,
,,,,2822985000000,15.9797363281,10.0080566406,-1.39464449883,2812269000000,-26.8822937012,-4.51092529297,0.0839392244816,2820793000000,2.64950561523,10.4097137451,-0.943970620632,,,,
,,,,2822985000000,15.2970581055,8.40934753418,-1.2012887001,2812373000000,-26.6926879883,-4.55865478516,-0.242668613791,2820793000000,3.76135253906,10.9876556396,-0.492248535156,,,,
,,,,2823085000000,15.7396240234,9.37440490723,-1.30703616142,2812481000000,-26.6221923828,-4.05848693848,0.0228533893824,2820909000000,3.55355834961,10.5213470459,-0.836394906044,,,,
,,,,2823173000000,15.6653747559,9.91181945801,-1.43043971062,2812589000000,-26.1880187988,-3.45021057129,-0.270313501358,2820909000000,1.59494018555,10.4999694824,-0.776431381702,,,,
,,,,2823173000000,14.2444152832,8.11582946777,-1.44902408123,2812589000000,-26.5977478027,-3.82055664062,-0.532810986042,2820997000000,3.30679321289,10.3213653564,-1.0658659935,,,,
,,,,2823173000000,13.3632507324,9.33992004395,-0.0680521503091,2812689000000,-26.0370178223,-3.03675842285,-0.676211595535,2821089000000,4.64178466797,10.367980957,-1.21381735802,,,,
,,,,2823281000000,14.6272277832,9.58279418945,-0.307462394238,2812689000000,-27.2625732422,-2.7423248291,-0.661839544773,2821089000000,2.84368896484,10.7822113037,-0.94808614254,,,,
,,,,2823281000000,12.3557128906,10.403503418,-0.278335094452,2812789000000,-28.0573120117,-2.24914550781,0.0729098245502,2821185000000,4.68905639648,10.5642089844,-1.09417247772,,,,
,,,,2823457000000,14.0640869141,10.1324310303,-0.421529144049,2812889000000,-26.7600402832,-2.06748962402,-0.203158020973,2821185000000,3.10147094727,10.9935455322,-0.368874371052,,,,
,,,,2823549000000,14.385925293,10.5420379639,-0.588823914528,2812989000000,-25.9805908203,-1.28875732422,-0.0951605737209,2821281000000,5.22830200195,10.6466522217,-0.313139349222,,,,
,,,,2823549000000,11.7661132812,10.9688568115,-0.54393184185,2812989000000,-27.6432189941,-1.3049621582,-0.138722270727,2821397000000,5.64501953125,10.7527770996,-0.273221254349,,,,
,,,,2823641000000,13.312713623,10.8347625732,-0.668955564499,2813089000000,-28.4415283203,-1.03189086914,0.146706521511,2821497000000,6.06173706055,10.8588867188,-0.233303114772,,,,
,,,,2823641000000,11.0991516113,11.3596038818,-0.694340884686,2813193000000,-28.7921447754,-0.748031616211,0.388523757458,2821585000000,5.87036132812,9.90592956543,-0.196621596813,,,,
,,,,2823725000000,12.9268798828,11.1481170654,-0.83683526516,2813289000000,-27.581817627,-0.703323364258,0.0580844990909,2821689000000,6.34658813477,9.65821838379,-0.642840087414,,,,
,,,,2823725000000,15.191986084,12.1464996338,0.807626605034,2813289000000,-26.6972045898,-0.216674804688,-0.127987593412,2821689000000,8.29412841797,11.4672088623,-0.685881137848,,,,
,,,,2823725000000,11.8686828613,11.8359527588,1.10912561417,2813289000000,-28.2068786621,-0.312683105469,-0.124705977738,2821793000000,6.19033813477,11.9166107178,-0.725065410137,,,,
,,,,2823821000000,13.1305541992,11.364074707,0.794703423977,2813397000000,-28.2920837402,-0.853561401367,-1.02210068703,2821893000000,7.13000488281,10.6072540283,-0.644889593124,,,,
,,,,2823913000000,13.3650512695,11.4179840088,0.480074524879,2813501000000,-27.7966308594,-0.398056030273,-1.19362092018,2821893000000,5.81790161133,11.1743164062,-0.27186024189,,,,
,,,,2823913000000,10.7691955566,12.311630249,0.629966020584,2813577000000,-27.7172241211,-0.189590454102,-1.3514996767,2821977000000,8.29058837891,11.5844726562,-0.464672386646,,,,
,,,,2824005000000,12.289276123,11.9943389893,0.357057094574,2813577000000,-29.3809204102,0.291763305664,-0.600880146027,2821977000000,8.2878112793,10.7328033447,-0.361606448889,,,,
,,,,2824005000000,11.3497619629,11.9000091553,-0.0472427941859,2813677000000,-28.5921936035,0.317398071289,-1.06063508987,2821989000000,9.81811523438,11.9178771973,-0.231663361192,,,,
,,,,2824101000000,12.3492431641,11.8751525879,-0.29623824358,2813677000000,-30.0522460938,0.683486938477,-0.216702282429,2821997000000,7.48962402344,12.0325927734,0.372247636318,,,,
,,,,2824101000000,11.8244628906,10.7738800049,0.162933081388,2813769000000,-28.9325866699,0.711166381836,-0.532272398472,,,,,,,,
,,,,2824181000000,12.2772827148,11.670791626,-0.0984579399228,2813869000000,-28.8414916992,0.872589111328,-0.807772219181,,,,,,,,
,,,,2824357000000,12.0835266113,12.2997589111,-0.369584649801,2813869000000,-30.2527770996,1.03979492188,-0.401150971651,,,,,,,,
,,,,2824453000000,11.9006347656,12.5474700928,-0.626341819763,2813957000000,-29.6241760254,1.12071228027,-0.648973226547,,,,,,,,
,,,,2824453000000,8.71746826172,13.5220184326,0.038159634918,2813957000000,-31.1893920898,1.24807739258,-0.259419381618,,,,,,,,
,,,,2824557000000,10.4595031738,13.1734771729,-0.136507660151,2814057000000,-30.0702514648,1.2978515625,-0.590551316738,,,,,,,,
,,,,2824653000000,10.7322998047,13.3390655518,-0.371554195881,2814145000000,-29.8087463379,1.62408447266,-0.833519756794,,,,,,,,
,,,,2824757000000,10.5073242188,13.6914825439,-0.576262712479,2814253000000,-31.2698059082,2.11067199707,-0.811352491379,,,,,,,,
,,,,2824861000000,10.3067626953,13.8812561035,-0.752053797245,2814361000000,-30.4293212891,2.29315185547,-1.00873637199,,,,,,,,
,,,,2824965000000,10.0612487793,13.8192443848,-0.964757978916,2814361000000,-29.4719848633,3.03959655762,-0.701723575592,,,,,,,,
,,,,2825069000000,9.75784301758,13.9120483398,-1.15352404118,2814361000000,-31.0231018066,2.84538269043,-0.612532496452,,,,,,,,
,,,,2825069000000,6.75259399414,14.1198730469,-1.03453075886,2814477000000,-29.6661071777,3.40069580078,-0.496319234371,,,,,,,,
,,,,2825169000000,8.09332275391,14.1455993652,-1.26640117168,2814577000000,-30.009185791,3.3500213623,-0.832473933697,,,,,,,,
,,,,2825273000000,8.54229736328,14.4080047607,-1.42083132267,2814685000000,-29.6153259277,4.03675842285,-0.579552650452,,,,,,,,
,,,,2825273000000,9.986328125,15.9230804443,-0.99109607935,2814793000000,-29.6315917969,4.58006286621,-0.609703421593,,,,,,,,
,,,,2825365000000,8.67218017578,15.1499481201,-1.15435099602,2814889000000,-30.2715454102,4.36344909668,-0.775024056435,,,,,,,,
,,,,2825365000000,9.70343017578,16.3997497559,-0.657179772854,2814889000000,-29.658782959,4.53779602051,-1.13815903664,,,,,,,,
,,,,2825465000000,8.29586791992,15.5513000488,-0.906748175621,2814985000000,-29.8116455078,4.96081542969,-0.943936824799,,,,,,,,
,,,,2825573000000,3.95520019531,17.2620239258,-0.0376699604094,2815081000000,-32.1501464844,4.86413574219,-0.727203309536,,,,,,,,
,,,,2825681000000,5.61474609375,15.9557189941,-0.183311522007,2815201000000,-33.1467895508,5.03233337402,-0.466340303421,,,,,,,,
,,,,2825681000000,7.83285522461,17.1112365723,-1.43226528168,2815325000000,-31.9025878906,5.22830200195,-0.744762122631,,,,,,,,
,,,,2825681000000,4.07955932617,16.6706085205,-1.38025307655,2815325000000,-33.0107727051,5.41650390625,-0.584961414337,,,,,,,,
,,,,2825801000000,2.14678955078,16.0536956787,-1.23349714279,2815441000000,-31.8276977539,5.45964050293,-0.706822395325,,,,,,,,
,,,,2825913000000,2.11154174805,13.6908569336,-1.26330304146,2815441000000,-32.1133117676,4.74377441406,-0.613585114479,,,,,,,,
,,,,2825913000000,5.02474975586,15.5108184814,-1.06783378124,2815441000000,-31.5675354004,5.11869812012,-0.991107463837,,,,,,,,
,,,,2826017000000,3.08349609375,13.6393127441,-0.465329140425,2815445000000,-32.9869995117,5.49688720703,-0.744341611862,,,,,,,,
,,,,2826017000000,0.518157958984,14.7214813232,-0.604453444481,2815565000000,-32.9580078125,4.96305847168,-1.01264607906,,,,,,,,
,,,,2826125000000,2.51400756836,14.2821044922,-0.706109762192,2815565000000,-33.7254333496,5.67454528809,-0.866249799728,,,,,,,,
,,,,2826237000000,2.16946411133,14.2438659668,-0.704043626785,2815665000000,-32.5344238281,5.76348876953,-1.35273957253,,,,,,,,
,,,,2826341000000,1.31072998047,12.2916412354,0.0730940550566,2815665000000,-32.5049133301,5.57046508789,-1.3482145071,,,,,,,,
,,,,2826445000000,1.54608154297,13.1884918213,-0.0363515950739,2815777000000,-33.3676757812,6.74150085449,-0.926949799061,,,,,,,,
,,,,2826549000000,1.29797363281,13.3062896729,-0.157110527158,2815877000000,-31.6370544434,7.24072265625,-0.972098231316,,,,,,,,
,,,,2826641000000,0.880981445312,13.129486084,-0.302908986807,2815981000000,-32.6116943359,7.51683044434,-0.184159249067,,,,,,,,
,,,,2826733000000,-0.00018310546875,12.9951477051,-0.519876658916,2816093000000,-32.9377746582,7.90983581543,0.0236290730536,,,,,,,,
,,,,2826817000000,-0.432647705078,13.0584869385,-0.695697367191,2816197000000,-31.1710205078,8.1363067627,-0.200835987926,,,,,,,,
,,,,2826817000000,-4.19891357422,13.8368225098,-0.763080537319,2816197000000,-29.799041748,8.79063415527,-0.239741116762,,,,,,,,
,,,,2826901000000,-2.71817016602,13.9374694824,-0.916604936123,2816293000000,-29.7456970215,8.67808532715,-0.410094231367,,,,,,,,
,,,,2826901000000,-0.296783447266,14.6590881348,-1.54432606697,2816293000000,-30.3326416016,7.93592834473,-0.806001186371,,,,,,,,
,,,,2826993000000,-1.79595947266,13.8695220947,-1.56451284885,2816293000000,-28.9483642578,9.4181060791,0.409654676914,,,,,,,,
,,,,2827173000000,-2.65817260742,13.5365753174,-1.53193461895,2816405000000,-29.8631286621,8.03662109375,-0.0960368588567,,,,,,,,
,,,,2827173000000,-7.26211547852,14.159866333,-1.31650936604,2816405000000,-29.5855712891,8.16831970215,-2.69909954071,,,,,,,,
,,,,2827305000000,-6.1565246582,12.2076721191,-1.15536880493,2816521000000,-30.486328125,8.89682006836,-2.18725061417,,,,,,,,
,,,,2827305000000,-2.73895263672,14.4841003418,-0.881578147411,2816617000000,-30.5632629395,9.73426818848,-2.06031036377,,,,,,,,
,,,,2827429000000,-4.05429077148,13.7294769287,-0.894721627235,2816733000000,-29.369354248,8.9499206543,-2.12268900871,,,,,,,,
,,,,2827429000000,-8.78002929688,14.0437774658,-0.792665362358,2816737000000,-30.2188110352,9.84246826172,-1.23640048504,,,,,,,,
,,,,2827537000000,-7.57681274414,13.3455963135,-0.931229829788,2816845000000,-28.8427124023,9.6460723877,-1.23555910587,,,,,,,,
,,,,2827537000000,-8.19900512695,11.5038299561,-0.623328924179,2816845000000,-29.2207641602,10.1829071045,-0.984114587307,,,,,,,,
,,,,2827637000000,-7.8603515625,11.9404296875,-0.717713177204,2816957000000,-27.7670898438,10.6748199463,-0.573026239872,,,,,,,,
,,,,2827725000000,-8.63189697266,11.7875518799,-0.787532269955,2816957000000,-28.5145263672,10.9219970703,-0.356984198093,,,,,,,,
,,,,2827809000000,-9.46780395508,10.9391326904,-0.837804555893,2817065000000,-28.4916687012,11.393447876,-0.378699630499,,,,,,,,
,,,,2827897000000,-10.2717285156,10.2076568604,-0.905349373817,2817177000000,-26.8224487305,10.8344421387,-0.684709608555,,,,,,,,
,,,,2828157000000,-10.9008789062,9.65734863281,-0.936988115311,2817177000000,-24.6089782715,11.2961883545,-0.587902843952,,,,,,,,
,,,,2828157000000,-15.295135498,8.68472290039,-1.31004965305,2817289000000,-23.6005859375,12.1833953857,-0.376918524504,,,,,,,,
,,,,2828253000000,-13.9312744141,8.16426086426,-1.30581557751,2817289000000,-25.620513916,11.9869842529,-0.0881941840053,,,,,,,,
,,,,2828329000000,-13.7729492188,8.0708770752,-1.30567800999,2817405000000,-25.003326416,11.0557403564,-0.326076030731,,,,,,,,
,,,,2828421000000,-14.3701477051,7.55183410645,-1.32350242138,2817505000000,-22.6471557617,12.2913970947,-0.454993396997,,,,,,,,
,,,,2828421000000,-19.8755493164,8.32109069824,-1.27182757854,2817505000000,-24.0567932129,12.3554840088,0.302247136831,,,,,,,,
,,,,2828501000000,-17.2112121582,6.91265869141,-1.33986103535,2817613000000,-23.2053222656,11.145401001,0.00894386321306,,,,,,,,
,,,,2828501000000,-14.1555786133,8.72618103027,-1.36165964603,2817733000000,-22.5514831543,11.2559967041,0.0356476381421,,,,,,,,
,,,,2828713000000,-15.6108398438,7.44999694824,-1.25827550888,2817853000000,-23.677734375,13.3981628418,1.69961035252,,,,,,,,
,,,,2828713000000,-14.0757751465,9.09936523438,-0.87002903223,2817969000000,-21.3593139648,12.3856201172,1.40552079678,,,,,,,,
,,,,2828873000000,-15.4632263184,7.9679107666,-0.806298732758,2817981000000,-21.3710632324,12.8457489014,1.43455934525,,,,,,,,
,,,,2828873000000,-18.1384887695,4.58396911621,-0.0800378546119,,,,,,,,,,,,
,,,,2828881000000,-21.7410888672,6.49313354492,-0.128165557981,,,,,,,,,,,,
,,,,2829037000000,-18.9075622559,6.07420349121,-0.266510903835,,,,,,,,,,,,
