P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PD1_time_percent,PD1_error_X,PD1_error_Y,PD1_error_Angle,PD2_time_percent,PD2_error_X,PD2_error_Y,PD2_error_Angle,PD3_time_percent,PD3_error_X,PD3_error_Y,PD3_error_Angle,PD4_time_percent,PD4_error_X,PD4_error_Y,PD4_error_Angle,PD5_time_percent,PD5_error_X,PD5_error_Y,PD5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
2846941000000,15.0323181152,71.4391021729,-8.85924434662,2800309000000,6.6721496582,51.0250396729,-4.31520700455,2887577000000,14.0005493164,76.2181549072,-8.33337593079,2810933000000,-14.2518005371,49.6292877197,-4.16595315933,2795289000000,18.4703063965,62.4397888184,-5.98715734482,2872029000000,-41.8041687012,-7.99925231934,-1.75860917568,2890269000000,-36.8777160645,-5.01028442383,-5.3950009346,2830249000000,-31.099029541,-3.34327697754,-5.48285675049,2819525000000,-24.193145752,11.1123809814,-6.77402353287,2809121000000,-22.4146118164,2.56655883789,-3.97799539566,2796697000000,-0.926788330078,10.7874145508,-6.60145235062,2809453000000,-24.7146606445,4.57890319824,-6.14090394974,2852189000000,-10.9352111816,3.22431945801,-7.30814599991,2791257000000,-3.54602050781,4.51713562012,-6.89986562729,2854297000000,-25.1397705078,3.26890563965,-10.0773715973
2847037000000,13.392364502,70.6740112305,-8.04087162018,2800309000000,5.30694580078,50.8389892578,-4.0878944397,2887681000000,12.2543640137,75.5928039551,-7.98572206497,2811045000000,-15.5112304688,48.9735717773,-3.98072123528,2795373000000,16.5513000488,61.4812011719,-5.91564273834,2872145000000,-40.6774902344,-8.38928222656,-1.80572736263,2890449000000,-36.4021911621,-4.48593139648,-4.71419620514,2830353000000,-32.5372009277,-4.12008666992,-5.29853248596,2819617000000,-24.3391723633,10.6651916504,-6.76958942413,2809233000000,-23.4624328613,1.78837585449,-3.73185300827,2796789000000,-1.82769775391,9.63798522949,-6.71046495438,2809525000000,-25.0456237793,3.69590759277,-6.25826263428,2852297000000,-12.7181091309,2.34490966797,-7.26033973694,2791353000000,-3.01611328125,3.74517822266,-7.13259220123,2854449000000,-26.4418640137,3.24159240723,-9.55260848999
2847141000000,13.2828063965,70.2267150879,-7.83079719543,2800529000000,4.77899169922,50.152557373,-4.29099750519,2887789000000,10.6342163086,72.9812011719,-8.2016210556,2811145000000,-12.5790710449,51.3135986328,-4.36479902267,2795581000000,15.9550476074,60.160446167,-3.79854631424,2872241000000,-41.0158996582,-7.83288574219,-1.56750738621,2890573000000,-39.3234558105,-5.25207519531,-4.46451616287,2830461000000,-33.3031005859,-3.57220458984,-4.58618593216,2819713000000,-26.1250610352,10.3018493652,-6.20260095596,2809337000000,-23.772277832,1.90237426758,-3.77577447891,2796789000000,-1.30685424805,9.85223388672,-6.3722448349,2809709000000,-25.5274658203,3.03471374512,-6.15791273117,2852445000000,-13.9549865723,1.44689941406,-6.99540376663,2791453000000,-3.89669799805,2.62840270996,-7.21179628372,2854553000000,-28.1604614258,2.18719482422,-9.40131473541
2847141000000,11.933807373,70.166595459,-7.33656406403,2800645000000,2.88714599609,49.066696167,-4.27794837952,2887789000000,9.66506958008,73.0316772461,-8.17240715027,2811225000000,-17.4110717773,51.8555450439,-7.34335327148,2795705000000,14.3050231934,58.5997314453,-4.25179338455,2872353000000,-40.8933410645,-7.71516418457,-1.50011861324,2890789000000,-40.5789489746,-5.97340393066,-4.34656715393,2830569000000,-34.6851806641,-4.23847961426,-4.37267971039,2819817000000,-26.608795166,10.3031005859,-5.48366355896,2809497000000,-24.7565917969,1.20097351074,-3.54467821121,2796893000000,-3.49468994141,10.2867584229,-4.55245923996,2809709000000,-26.2075805664,3.31965637207,-6.06724977493,2852609000000,-15.1918334961,0.548904418945,-6.73046779633,2791453000000,-4.72778320312,2.77716064453,-7.24467420578,2854637000000,-29.8790283203,1.13278198242,-9.25002098083
2847257000000,10.8672485352,69.5194854736,-7.11319208145,2800645000000,1.78472900391,49.0933685303,-4.12221574783,2887897000000,8.31744384766,71.4511871338,-9.06186294556,2811309000000,-19.0736694336,49.0080413818,-7.02228927612,2795705000000,13.6011962891,58.8434906006,-3.89664077759,2872473000000,-40.7707824707,-7.59744262695,-1.43272995949,2890989000000,-41.0322265625,-5.79302978516,-4.01639890671,2830705000000,-36.0672607422,-4.90473937988,-4.15917348862,2819929000000,-27.1784667969,9.83952331543,-5.31324386597,2809605000000,-25.7409057617,0.499572753906,-3.31358194351,2796993000000,-3.29592895508,8.74206542969,-4.88247489929,2809817000000,-26.4742431641,2.78262329102,-5.93316936493,2852781000000,-16.4287109375,-0.349105834961,-6.46553230286,2791553000000,-3.80334472656,2.49601745605,-7.13332509995,2854733000000,-30.6398010254,-0.32600402832,-8.58222484589
2847365000000,9.80072021484,68.8723602295,-6.88982009888,2800741000000,1.13101196289,48.2235870361,-4.30976104736,2888005000000,8.12588500977,71.3876037598,-8.91456413269,2811413000000,-20.3545837402,48.4688262939,-7.02433109283,2795825000000,12.4721374512,57.1289825439,-3.71847701073,2872597000000,-37.088470459,-8.1163482666,-1.87414157391,2891149000000,-40.5893554688,-6.93148803711,-3.8132314682,2830805000000,-37.4493103027,-5.5710144043,-3.94566702843,2820025000000,-27.4948730469,9.0285949707,-5.54787540436,2809725000000,-26.0172424316,0.765563964844,-3.23750138283,2797093000000,-4.38876342773,7.3224029541,-4.90719079971,2809929000000,-27.2536621094,2.15533447266,-5.71786546707,2852893000000,-19.509552002,-1.37152099609,-5.92809009552,2791721000000,-3.53039550781,2.18341064453,-7.10098981857,2854829000000,-32.3656616211,-1.24598693848,-8.1679019928
2847457000000,8.02032470703,68.2773132324,-7.79112148285,2800741000000,0.458984375,48.3896331787,-4.21567821503,2888121000000,6.6174621582,70.6540679932,-8.68764781952,2811509000000,-21.6354675293,47.9296112061,-7.02637338638,2795825000000,13.5448608398,60.481552124,-4.96777439117,2872677000000,-37.043762207,-7.66407775879,-1.09489822388,2891285000000,-41.6305541992,-7.61820983887,-3.68009805679,2830913000000,-34.0302429199,-5.84455871582,-3.3080034256,2820133000000,-27.5783081055,8.86698913574,-5.02663993835,2809825000000,-26.7384338379,0.507354736328,-3.61608123779,2797093000000,-5.77172851562,7.17372131348,-4.81422281265,2810037000000,-28.3941345215,2.65524291992,-5.20818281174,2853021000000,-20.6899108887,-2.42576599121,-5.82031774521,2791861000000,-2.41430664062,2.5638885498,-7.30293655396,2854937000000,-33.6437988281,-1.91275024414,-7.50155830383
2847457000000,7.55465698242,68.0097351074,-7.23769378662,2800833000000,-0.639007568359,47.8881835938,-4.01449680328,2888221000000,4.23916625977,68.6541290283,-8.59610366821,2811621000000,-22.8472900391,46.8843231201,-6.52376461029,2795921000000,12.2800292969,57.4222869873,-5.11712598801,2872893000000,-35.2093811035,-8.05406188965,-1.58015930653,2891469000000,-42.6717224121,-8.30491638184,-3.54696440697,2831025000000,-35.0343933105,-6.47991943359,-3.0722053051,2820297000000,-27.9405517578,8.91827392578,-3.9627790451,2809929000000,-29.4182739258,0.0826263427734,-3.83650565147,2797189000000,-6.54760742188,6.88394165039,-4.7368388176,2810157000000,-28.3345947266,1.70085144043,-4.99343347549,2853137000000,-22.5796203613,-4.08726501465,-5.55134773254,2791861000000,-4.78997802734,1.84616088867,-7.06458568573,2854937000000,-34.6912231445,-1.50103759766,-6.50581932068
2847557000000,7.11248779297,66.7885131836,-7.36782407761,2800917000000,-0.947387695312,47.321182251,-3.331843853,2888221000000,2.5703125,68.4853820801,-8.45867156982,2811737000000,-23.5133666992,45.4520263672,-6.17257118225,2795921000000,11.4772644043,55.7010192871,-6.81893348694,2873265000000,-33.1680603027,-7.92697143555,-1.83845663071,2891565000000,-40.9785766602,-8.00039672852,-3.38349509239,2831141000000,-36.6875915527,-5.96520996094,-3.00900793076,2820425000000,-27.7009887695,8.09342956543,-3.56601548195,2810041000000,-31.0072631836,0.0341186523438,-3.74942302704,2797289000000,-6.85232543945,5.56748962402,-5.13019323349,2810265000000,-29.0646972656,1.12629699707,-5.22525930405,2853301000000,-23.9123840332,-4.89685058594,-5.306432724,2791989000000,-4.31143188477,0.957168579102,-6.93432044983,2855045000000,-35.2618713379,-2.81214904785,-7.55826759338
2847657000000,6.6159362793,66.4702758789,-6.91929769516,2800917000000,-1.62390136719,47.6807556152,-3.39082860947,2888333000000,0.978729248047,67.7014770508,-8.24396324158,2811841000000,-23.4744262695,45.3336486816,-5.23871183395,2795921000000,11.9268798828,55.8807373047,-6.71417474747,2873745000000,-31.1669921875,-8.28323364258,-2.27106904984,2891645000000,-41.7920837402,-8.60456848145,-3.24874782562,2831245000000,-35.3237915039,-7.28955078125,-3.08545875549,2820533000000,-27.5995483398,7.50628662109,-3.43398785591,2810145000000,-31.878326416,0.102645874023,-3.67308282852,2797289000000,-6.11041259766,5.65814208984,-5.58627319336,2810369000000,-30.0237121582,0.440826416016,-5.48803520203,2853473000000,-25.1641540527,-6.63084411621,-5.3797249794,2791989000000,-5.27954101562,0.62956237793,-7.03367137909,2855045000000,-36.2568664551,-2.68020629883,-6.78506851196
2847657000000,6.85357666016,66.4652709961,-6.82397031784,2801073000000,-2.62191772461,47.2503662109,-3.17878246307,2888429000000,-0.911895751953,66.2697143555,-8.16247463226,2811841000000,-24.9647216797,45.1571807861,-4.67144918442,2795921000000,10.8986206055,55.8700408936,-6.51422595978,2874197000000,-27.876739502,-7.87496948242,-2.53717684746,2891781000000,-41.0546875,-8.77555847168,-2.94791889191,2831361000000,-34.2244262695,-7.53062438965,-3.71503424644,2820641000000,-26.8130493164,6.12620544434,-3.75271344185,2810265000000,-30.7645263672,0.0645751953125,-3.37435364723,2797289000000,-7.07568359375,6.10559082031,-5.53796863556,2810369000000,-29.6168518066,0.838119506836,-5.29995107651,2853473000000,-26.1041259766,-6.77378845215,-5.07632875443,2792125000000,-5.22085571289,-0.274230957031,-6.79564619064,2855145000000,-36.356628418,-3.65629577637,-6.52669286728
2847765000000,5.9958190918,65.8885345459,-6.64700651169,2801169000000,-3.26263427734,46.1177978516,-2.62314009666,2888429000000,-2.92593383789,66.0141448975,-7.99173784256,2811941000000,-25.6272277832,44.0377502441,-4.62900209427,2796033000000,10.1294555664,55.2121887207,-6.43969297409,2874485000000,-26.624420166,-6.97711181641,-1.69136357307,2891945000000,-38.6982116699,-8.42092895508,-2.7956943512,2831469000000,-34.1271362305,-7.54457092285,-3.29489850998,2820745000000,-27.0875244141,5.5770111084,-3.56003427505,2810377000000,-31.6563720703,-0.369995117188,-3.20563554764,2797381000000,-7.48519897461,4.86587524414,-5.11151504517,2810469000000,-30.8037109375,0.593627929688,-4.97548007965,2853581000000,-26.4506835938,-7.79881286621,-5.09342384338,2792125000000,-4.48330688477,0.0215301513672,-6.7708029747,2855253000000,-37.6660461426,-4.51417541504,-6.30443143845
2847873000000,4.017578125,65.4555206299,-6.31929397583,2801269000000,-4.07739257812,45.5952301025,-1.50843787193,2888549000000,-4.27532958984,64.3133087158,-7.95164823532,2811941000000,-24.9836730957,43.9215698242,-3.06121683121,2796145000000,9.36032104492,54.5543518066,-6.3651599884,2874729000000,-21.5497436523,-5.95236206055,-1.3022466898,2892121000000,-39.4927978516,-8.27236938477,-2.17561125755,2831609000000,-34.7297058105,-8.06884765625,-3.11361145973,2820861000000,-27.3619995117,5.02781677246,-3.36735510826,2810525000000,-32.5482177734,-0.804565429688,-3.03691768646,2797489000000,-8.06848144531,4.28016662598,-4.94871091843,2810581000000,-30.0697631836,0.574722290039,-4.59735155106,2853581000000,-27.1729125977,-7.46064758301,-4.88790464401,2792245000000,-4.65176391602,-0.404937744141,-6.7209815979,2855349000000,-38.8354797363,-5.12324523926,-6.2889790535
2847973000000,2.82870483398,64.4935760498,-5.810526371,2801377000000,-5.25640869141,44.6247406006,-2.57625865936,2888549000000,-5.05438232422,64.3018035889,-7.73014211655,2812049000000,-26.3067626953,42.7362670898,-3.32353138924,2796265000000,9.15286254883,52.8817596436,-5.80176925659,2874841000000,-18.7926025391,-5.33912658691,-1.07908725739,2892249000000,-37.5722045898,-8.12770080566,-2.12590241432,2831709000000,-33.5658569336,-7.57154846191,-3.71933174133,2820969000000,-26.3304748535,5.26347351074,-2.81143426895,2810669000000,-35.3382873535,-0.788772583008,-3.21070051193,2797581000000,-8.65173339844,3.69444274902,-4.78590679169,2810581000000,-31.7601318359,0.256958007812,-3.7919626236,2853673000000,-27.3890380859,-8.05187988281,-4.87261199951,2792377000000,-4.82022094727,-0.831405639648,-6.6711602211,2855457000000,-40.5762329102,-5.0178527832,-3.56497836113
2848057000000,2.22158813477,63.0389862061,-5.96952152252,2801453000000,-6.29193115234,43.9833679199,-0.39642894268,2888653000000,-5.57400512695,63.6031036377,-7.93248701096,2812049000000,-27.1988525391,42.9676361084,-3.21148395538,2796389000000,7.6233215332,52.7402038574,-4.26107406616,2874953000000,-17.392578125,-5.0945892334,-1.14195251465,2892301000000,-35.8495788574,-7.48675537109,-1.77917504311,2831833000000,-33.6937866211,-7.75559997559,-3.49960803986,2821069000000,-26.5885314941,4.62683105469,-2.96963310242,2810773000000,-35.3480834961,-1.99946594238,-2.41148161888,2797689000000,-8.60784912109,2.6861114502,-4.19744253159,2810717000000,-32.505859375,0.0827484130859,-3.44067025185,2853673000000,-28.2269592285,-7.71334838867,-4.30757188797,2792505000000,-5.54296875,-2.44435119629,-7.96996116638,2855557000000,-40.501373291,-5.90705871582,-3.80749297142
2848057000000,1.33459472656,63.1188812256,-5.69131946564,2801557000000,-7.31115722656,43.2481689453,-1.28436541557,2888653000000,-6.73159790039,63.6481628418,-7.23345375061,2812153000000,-27.690826416,42.2659454346,-3.37222766876,2796473000000,6.45141601562,50.8179321289,-4.34144258499,2875081000000,-15.4340820312,-3.83256530762,0.517128229141,2892441000000,-34.9995117188,-7.41836547852,-1.47297990322,2831933000000,-36.1464233398,-7.72053527832,-3.31515669823,2821181000000,-25.1959228516,3.84936523438,-2.92462539673,2810897000000,-35.3377990723,-1.55784606934,-3.03696417809,2797849000000,-9.50009155273,2.2287902832,-4.58603858948,2810809000000,-32.2515563965,-0.386825561523,-3.6676671505,2853781000000,-28.5488891602,-7.83305358887,-4.93686008453,2792641000000,-5.75765991211,-2.96978759766,-7.99644994736,2855557000000,-41.0160827637,-6.61576843262,-2.81817388535
2848153000000,0.396697998047,62.510848999,-5.5030169487,2801557000000,-8.32592773438,43.4958648682,-1.38810670376,2888753000000,-8.16088867188,62.9387512207,-7.02890586853,2812157000000,-28.3839416504,42.5687713623,-3.39352917671,2796473000000,6.74499511719,50.7250518799,-4.59609079361,2875101000000,-13.8893432617,-3.49110412598,0.668216586113,2892573000000,-33.9573059082,-7.18612670898,-1.28106117249,2832045000000,-36.7490234375,-8.09315490723,-3.1686668396,2821285000000,-25.2299194336,3.32737731934,-2.74043679237,2811037000000,-36.2112121582,-1.94448852539,-2.89562416077,2797957000000,-10.2558898926,1.80522155762,-4.79266500473,2810809000000,-32.5708007812,-0.969436645508,-3.87682127953,2853781000000,-29.2572937012,-8.0803527832,-4.76834821701,2792773000000,-5.92877197266,-3.88111877441,-7.45413780212,2855557000000,-41.9554748535,-6.18432617188,-2.76522898674
2848249000000,-0.00131225585938,60.6657562256,-5.77826070786,2801657000000,-8.59826660156,42.7890777588,-2.11874699593,2888865000000,-9.59014892578,62.2293395996,-6.82435750961,2812265000000,-28.2551574707,41.9476318359,-3.40947556496,2796473000000,5.61514282227,50.5858154297,-4.28409099579,2875209000000,-13.8040161133,-5.27876281738,0.312451332808,2892701000000,-33.8415222168,-7.39593505859,-1.10054254532,2832141000000,-33.203125,-6.93455505371,-3.7853205204,2821393000000,-23.9457092285,3.55197143555,-2.90406179428,2811181000000,-36.2961730957,-1.65406799316,-3.52487444878,2797957000000,-11.8315124512,1.50640869141,-4.67307710648,2810809000000,-33.3589172363,-0.567138671875,-3.27814149857,2853897000000,-30.2547302246,-8.70706176758,-4.57553005219,2792773000000,-7.52011108398,-4.61791992188,-7.88047933578,2855685000000,-41.6783752441,-6.51815795898,-3.07389116287
2848341000000,-0.827941894531,59.4759368896,-5.66114807129,2801749000000,-10.5971984863,43.4684143066,-0.43223926425,2888981000000,-11.0194396973,61.5199279785,-6.61980962753,2812265000000,-29.2028198242,41.9971008301,-2.81020498276,2796677000000,5.28750610352,49.3254699707,-3.42464613914,2875321000000,-12.3862304688,-5.12254333496,0.43483966589,2892833000000,-33.725769043,-7.6057434082,-0.920024037361,2832269000000,-33.4446105957,-7.17388916016,-3.67964553833,2821501000000,-23.8652038574,3.09484863281,-2.73904085159,2811317000000,-37.1010742188,-1.98187255859,-3.42533755302,2798057000000,-12.1307983398,0.732727050781,-4.4674448967,2810905000000,-33.9466247559,-0.911605834961,-3.06596302986,2854037000000,-30.2816772461,-9.51702880859,-5.1030049324,2792889000000,-8.09448242188,-4.84825134277,-6.93110799789,2855817000000,-43.711730957,-7.53048706055,-3.15020537376
2848437000000,-1.71615600586,58.2288513184,-5.5142993927,2801857000000,-11.2906494141,42.5504760742,-0.33672362566,2889093000000,-13.0434875488,59.8699645996,-6.47487211227,2812373000000,-29.5089416504,41.0269622803,-3.02793240547,2796677000000,5.78411865234,49.4969177246,-3.7237443924,2875425000000,-14.9609069824,-5.20108032227,0.419278085232,2893005000000,-32.8852844238,-7.2784576416,-1.65213668346,2832373000000,-36.6097106934,-6.86663818359,-3.02149891853,2821609000000,-23.6981811523,2.25128173828,-3.02224874496,2811433000000,-37.3886413574,-1.36196899414,-4.2397480011,2798165000000,-14.0700683594,0.198532104492,-4.80995130539,2811001000000,-34.5343322754,-1.25605773926,-2.85378456116,2854189000000,-31.7047119141,-10.1840057373,-5.012570858,2792985000000,-8.33477783203,-5.38177490234,-6.43303823471,2855917000000,-45.4967956543,-7.40364074707,-2.7029504776
2848533000000,-2.26431274414,57.3500976562,-5.50957775116,2801969000000,-11.2202453613,41.6106567383,-0.952995419502,2889205000000,-14.520324707,59.085357666,-6.2735543251,2812477000000,-30.2864685059,40.5311126709,-2.89317941666,2796809000000,5.52740478516,49.1513671875,-3.65548849106,2875537000000,-14.4317626953,-6.64631652832,0.119073562324,2893177000000,-32.2618103027,-7.51600646973,-1.41804587841,2832481000000,-37.1024475098,-7.0590057373,-2.88628268242,2821729000000,-22.3113098145,2.11241149902,-3.23243784904,2811533000000,-37.8525085449,-1.27012634277,-4.57250547409,2798257000000,-14.8235778809,-0.380157470703,-4.69895935059,2811109000000,-35.2109680176,-1.24664306641,-2.97381854057,2854349000000,-32.6854858398,-10.5279846191,-3.52410387993,2793077000000,-7.49609375,-5.81373596191,-6.21811294556,2856033000000,-46.6055603027,-7.71049499512,-2.75951910019
2848637000000,-4.15179443359,56.3081665039,-5.41933631897,2801969000000,-12.145690918,41.3273620605,-1.01667165756,2889301000000,-14.4652099609,57.8587646484,-6.31954240799,2812569000000,-31.7056274414,39.7424316406,-3.23306488991,2796937000000,3.16000366211,46.7786254883,-2.52670049667,2875645000000,-14.0564575195,-7.24830627441,0.0167263206095,2893321000000,-32.3816223145,-8.06199645996,-1.64517462254,2832605000000,-37.5952148438,-7.25135803223,-2.75106620789,2821853000000,-21.6649169922,1.70053100586,-3.22075462341,2811641000000,-39.8398742676,-0.71174621582,-4.39445257187,2798481000000,-15.5770568848,-0.958847045898,-4.58796787262,2811217000000,-34.6383056641,-1.65914916992,-3.25609278679,2854457000000,-33.6456604004,-11.1458129883,-3.29999232292,2793241000000,-9.03469848633,-5.76702880859,-4.33202266693,2856137000000,-46.6665649414,-8.45822143555,-3.06099796295
