P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,P3_time_percent,P3_Xc,P3_Yc,P3_W,P3_H,P3_angle,P4_time_percent,P4_Xc,P4_Yc,P4_W,P4_H,P4_angle,P5_time_percent,P5_Xc,P5_Yc,P5_W,P5_H,P5_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle,PD5_time_percent,PD5_Xc,PD5_Yc,PD5_W,PD5_H,PD5_angle,PID1_time_percent,PID1_Xc,PID1_Yc,PID1_W,PID1_H,PID1_angle,PID2_time_percent,PID2_Xc,PID2_Yc,PID2_W,PID2_H,PID2_angle,PID3_time_percent,PID3_Xc,PID3_Yc,PID3_W,PID3_H,PID3_angle,PID4_time_percent,PID4_Xc,PID4_Yc,PID4_W,PID4_H,PID4_angle,PID5_time_percent,PID5_Xc,PID5_Yc,PID5_W,PID5_H,PID5_angle
2873105000000,329.682342529,241.717407227,222.398300171,221.748641968,-0.658367931843,2829157000000,310.019287109,246.899230957,258.859039307,258.647186279,-1.83813774586,2918861000000,323.356170654,228.274139404,156.684112549,159.125991821,-0.381810724735,2841133000000,311.301361084,235.813400269,174.688110352,177.445846558,-1.67998409271,2822881000000,279.014923096,247.660629272,200.745269775,204.095565796,-2.04767036438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840821000000,314.826843262,239.636123657,165.003967285,168.875427246,-0.622690856457,2890501000000,329.840515137,244.754119873,377.503326416,383.632720947,0.295072495937,2823937000000,319.71307373,238.832626343,391.732269287,388.774200439,-1.0128159523,2885889000000,315.055999756,232.999420166,410.898468018,414.792114258,0.539413511753
2873105000000,331.951782227,240.224304199,222.218994141,222.753372192,-0.756060779095,2829157000000,307.982727051,246.340362549,268.34753418,265.290863037,-3.03059840202,2918957000000,323.515014648,228.221633911,157.327377319,159.655380249,-0.628169417381,2841133000000,313.261657715,235.444030762,176.083175659,179.745941162,-1.3467386961,2822981000000,278.369598389,247.967391968,201.177444458,204.378463745,-2.17443823814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840921000000,315.039276123,240.264724731,165.385375977,168.536102295,-0.679069340229,2890609000000,328.20135498,245.326675415,375.75881958,381.376983643,0.338986486197,2824021000000,320.485870361,238.732727051,395.224212646,391.936950684,-1.01927947998,2886093000000,315.96005249,231.530105591,411.161956787,416.045471191,-0.0190305542201
2873193000000,330.469940186,241.811706543,222.019348145,222.125610352,-0.377505451441,2829157000000,314.543548584,245.590606689,265.649780273,264.961639404,-2.70085954666,2919065000000,323.745544434,228.264083862,157.991241455,160.168395996,-0.835987925529,2841241000000,311.999725342,236.879730225,177.351837158,181.078018188,-0.550637900829,2823097000000,278.223754883,248.045822144,201.538040161,204.856201172,-2.36362266541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840921000000,314.3331604,239.951568604,166.285003662,167.681655884,0.126989275217,2890725000000,326.585968018,245.758041382,373.566162109,379.151397705,0.286051601171,2824109000000,321.258666992,238.6328125,398.716186523,395.099700928,-1.02574288845,2886293000000,317.023071289,232.078643799,410.215087891,415.513885498,0.0189335178584
2873193000000,331.93850708,240.464248657,221.653366089,223.217514038,-0.464204728603,2829265000000,312.334381104,246.446289062,264.948974609,264.699798584,-2.83442783356,2919161000000,323.972625732,228.266998291,158.67477417,160.699111938,-1.02471315861,2841241000000,313.427520752,236.140563965,178.810409546,182.924102783,-0.326790690422,2823205000000,278.11340332,248.054824829,202.025756836,205.290206909,-2.44714212418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841017000000,314.630371094,240.742050171,166.095306396,167.581512451,-0.0251936279237,2890833000000,325.226898193,246.283615112,371.358398438,376.914001465,0.221340358257,2824253000000,322.031463623,238.532913208,402.208129883,398.262451172,-1.03220629692,2886421000000,317.011047363,231.692520142,410.956451416,416.232879639,-0.00639962311834
2873313000000,329.924499512,241.828521729,220.868591309,222.669937134,-0.535167038441,2829365000000,311.586608887,246.286560059,265.009613037,264.752319336,-2.76168966293,2919261000000,324.436126709,228.265029907,159.563583374,161.567962646,-1.30806779861,2841345000000,313.749023438,235.692077637,180.653427124,185.634506226,-0.134820744395,2823313000000,278.436645508,248.209899902,202.424407959,205.718673706,-2.47431397438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841017000000,317.477050781,240.491653442,166.706542969,169.133132935,0.0709565058351,2890833000000,329.918487549,245.55128479,371.5496521,377.723266602,-0.00755906291306,2824377000000,322.804260254,238.432998657,405.700073242,401.425231934,-1.03866970539,2886525000000,321.601989746,233.18637085,410.831939697,416.432983398,-0.366312295198
2873313000000,331.194885254,240.010864258,222.244476318,225.109237671,-1.07952427864,2829365000000,308.583892822,244.992675781,269.784057617,266.083557129,-4.5452837944,2919261000000,326.88873291,228.111312866,159.573135376,162.233551025,-1.17842674255,2841445000000,313.74822998,235.665222168,181.351913452,186.500762939,-0.00270989350975,2823417000000,278.823272705,248.285079956,203.129470825,206.377807617,-2.43878054619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841117000000,315.798583984,240.991043091,166.459106445,168.811019897,-0.100932307541,2890957000000,325.99420166,246.328933716,369.806549072,376.060760498,-0.506519854069,2824481000000,323.577056885,238.333099365,409.192047119,404.587982178,-1.04513311386,2886689000000,323.586334229,234.524124146,411.014953613,416.570983887,-0.515284001827
2873405000000,329.289855957,241.21055603,221.108764648,232.363601685,-4.34523105621,2829473000000,310.997589111,245.547851562,270.547088623,266.551452637,-4.1811375618,2919369000000,325.935546875,228.134735107,160.147079468,162.814727783,-1.50815522671,2841569000000,313.747406006,235.63835144,182.05039978,187.367004395,0.12940095365,2823533000000,278.723968506,248.378479004,203.588439941,206.813980103,-2.49967861176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841345000000,315.950805664,241.368087769,166.227493286,168.55267334,-0.24545557797,2890957000000,321.066955566,244.578353882,368.773742676,372.238739014,1.36645126343,2824565000000,324.349884033,238.233184814,412.683990479,407.750732422,-1.05159664154,2886873000000,324.114196777,234.438827515,411.679229736,417.230010986,-0.56527107954
2873513000000,330.625610352,239.059783936,219.780487061,232.257293701,-3.9156434536,2829473000000,316.204711914,244.507965088,268.035675049,265.889343262,-3.07311654091,2919481000000,325.637023926,228.359848022,160.805343628,163.343826294,-1.67192292213,2841677000000,310.002197266,236.64112854,185.90196228,190.636489868,0.227975696325,2823645000000,279.712036133,248.113021851,204.419647217,207.200393677,-2.38618922234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841345000000,319.265655518,239.491546631,166.357727051,167.956573486,0.756760954857,2890961000000,327.889678955,245.514770508,366.742645264,371.391204834,1.397544384,2824665000000,325.122680664,238.133270264,416.175933838,410.913482666,-1.05806005001,2887041000000,329.232055664,238.363632202,411.177368164,417.434753418,-0.512255370617
2873597000000,327.158538818,239.973480225,222.2003479,233.537597656,-3.29567456245,2829609000000,312.652679443,243.448013306,266.724029541,263.606048584,-2.91620230675,2919585000000,325.773254395,228.368621826,161.469406128,163.8568573,-1.77182877064,2841781000000,309.385498047,236.935913086,189.028427124,193.345596313,0.0970698073506,2823761000000,280.322845459,247.792434692,205.199035645,207.928390503,-2.24708175659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841469000000,317.598724365,241.04107666,166.116271973,167.787796021,0.550215125084,2891081000000,321.333068848,243.898666382,364.503112793,365.0652771,2.05854964256,2824757000000,325.895477295,238.033370972,419.667907715,414.07623291,-1.06452345848,2887141000000,330.824279785,240.297332764,410.663238525,415.789978027,-0.314429998398
2873693000000,325.947540283,239.950180054,224.708709717,235.223449707,-3.20841789246,2829609000000,317.285888672,244.293060303,267.651977539,266.392242432,-2.87693238258,2919585000000,331.194244385,228.601150513,157.724624634,162.892089844,-0.521671772003,2841889000000,309.020263672,236.943466187,191.715118408,195.49156189,-0.0691609829664,2823877000000,281.037231445,247.607635498,205.998382568,208.931396484,-2.48076510429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841469000000,319.230438232,241.390731812,165.534851074,167.873657227,0.640596032143,2891081000000,327.222900391,245.758560181,362.812744141,365.043029785,1.97152662277,2824841000000,326.668273926,237.933456421,423.159851074,417.239013672,-1.07098686695,2887253000000,331.63482666,241.319290161,410.136962891,415.293182373,-0.181923806667
2873693000000,328.842346191,238.746688843,226.922775269,237.409988403,-2.86630249023,2829713000000,314.548309326,245.289321899,270.016021729,269.41229248,-2.36678743362,2919677000000,328.049072266,228.434539795,158.656234741,163.45904541,-0.72552126646,2841985000000,308.509246826,237.332885742,193.92338562,197.448348999,-0.256992816925,2823985000000,282.327453613,246.808853149,207.241241455,210.261230469,-2.70876169205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841617000000,319.1640625,240.87638855,162.779174805,166.418365479,2.92665863037,2891217000000,329.065307617,246.777587891,360.694976807,364.511505127,1.87143719196,2824941000000,327.441070557,237.833557129,426.651824951,420.401763916,-1.07745027542,2887253000000,330.026153564,237.521591187,414.518218994,416.614318848,-0.156028062105
2873781000000,326.202636719,239.257614136,229.350479126,238.722793579,-2.62802767754,2829713000000,312.242492676,243.179901123,277.255096436,272.186981201,-2.94325566292,2919773000000,326.883300781,228.590866089,159.672729492,163.856170654,-0.783972799778,2842093000000,307.99005127,237.643203735,196.284484863,199.108886719,-0.372503638268,2823985000000,281.176239014,245.690414429,207.762390137,209.021942139,-2.21371769905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841761000000,318.645629883,241.844055176,162.959060669,166.277786255,2.55966639519,2891341000000,325.265899658,250.582595825,357.310974121,360.171417236,2.10929560661,2825041000000,328.213867188,237.733642578,430.143768311,423.56451416,-1.0839138031,2887421000000,332.123138428,241.814102173,414.631622314,417.21307373,-0.290888667107
2873781000000,328.984893799,238.08493042,231.568374634,241.353897095,-2.55827260017,2829829000000,318.481109619,244.613098145,279.80569458,277.426055908,-3.33260798454,2919885000000,326.962615967,229.329284668,160.99659729,164.250808716,-0.838153481483,2842193000000,307.576263428,237.613052368,198.205245972,200.630004883,-0.419946938753,2823985000000,285.100280762,246.162200928,207.821914673,209.916854858,-1.87069106102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841761000000,320.834228516,241.967163086,162.768325806,166.578399658,2.26455163956,2891341000000,327.403594971,248.878036499,355.736907959,359.918823242,2.01158642769,2825137000000,328.986663818,237.633728027,433.63571167,426.727264404,-1.09037721157,2887421000000,330.659973145,241.532196045,411.008728027,412.229125977,0.603575408459
2873957000000,326.28894043,238.866973877,233.649673462,242.79574585,-2.48606491089,2829945000000,321.039154053,245.039871216,281.947906494,281.45703125,-3.09023785591,2919885000000,329.39074707,229.252502441,160.45741272,164.43560791,-0.525798738003,2842305000000,307.493927002,237.929718018,199.71383667,202.252975464,-0.540964961052,2824105000000,283.873352051,246.423156738,208.268630981,210.419311523,-1.78661644459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841881000000,319.284088135,242.592681885,162.701339722,165.988342285,1.64528548717,2891461000000,327.43359375,249.180160522,354.489471436,358.64465332,2.080473423,2825229000000,329.759460449,237.533828735,437.127685547,429.890045166,-1.09684062004,2887513000000,332.760192871,244.457931519,409.812744141,411.609680176,0.535419583321
2874061000000,328.461883545,237.372375488,237.388916016,246.696594238,-2.02116370201,2830057000000,322.535675049,244.868011475,284.442840576,286.554321289,-1.97018432617,2919989000000,327.581665039,229.490539551,161.304153442,164.970443726,-0.677560567856,2842305000000,306.095153809,236.899490356,200.082504272,201.644744873,-0.520291984081,2824105000000,286.77911377,245.815841675,208.14515686,211.486999512,-1.44152665138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841881000000,320.953796387,242.273162842,162.357757568,166.190460205,1.45094454288,2891577000000,321.544281006,249.639266968,354.052886963,358.45690918,1.77921044827,,,,,,,2887673000000,332.674835205,245.501693726,408.653717041,410.526702881,0.586216449738
2874157000000,326.129821777,238.379089355,239.597518921,247.457305908,-1.87747991085,2830165000000,318.919342041,246.115188599,288.032989502,290.599700928,-2.13681912422,2920113000000,329.530731201,229.221878052,161.56312561,165.689590454,-0.244637787342,2842417000000,306.70880127,237.727264404,201.695541382,202.939712524,-0.541163444519,2824221000000,288.29574585,245.445266724,207.931533813,211.745651245,-1.03548467159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841985000000,319.042205811,242.650115967,162.302658081,165.815231323,1.17485141754,2891581000000,320.904632568,251.584472656,350.560058594,356.311767578,2.18394184113,,,,,,,2887789000000,332.049285889,248.339050293,406.959838867,409.261138916,0.493951767683
2874241000000,325.090393066,238.890823364,241.724136353,248.123245239,-1.752851367,2830261000000,317.86151123,246.940429688,291.924316406,295.042510986,-2.08815002441,2920221000000,327.788787842,229.728408813,162.642913818,166.097518921,-0.328351676464,2842529000000,306.80267334,238.219039917,202.859344482,203.860626221,-0.520852863789,2824333000000,286.366851807,245.60949707,209.10458374,212.161407471,-1.01219427586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842105000000,321.216186523,241.164230347,161.688522339,164.449661255,1.088367939,2891705000000,319.252685547,251.107467651,350.558044434,356.205230713,1.87894546986,,,,,,,2887905000000,332.631866455,249.196029663,407.101928711,409.272460938,0.5092856884
2874241000000,328.343505859,238.476593018,243.03729248,249.609725952,-1.57402265072,2830365000000,317.546691895,247.828994751,296.466491699,299.576324463,-2.02573251724,2920221000000,329.770385742,229.577651978,162.917114258,167.040969849,-0.324900895357,2842529000000,306.791046143,237.728424072,204.300949097,205.403335571,0.820967495441,2824333000000,288.681091309,245.069168091,209.090576172,212.813034058,-0.802780032158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842209000000,318.528869629,242.744110107,161.294662476,163.854125977,1.07567727566,2891705000000,323.921569824,250.317306519,349.242004395,356.102874756,1.81236517429,,,,,,,2888005000000,330.120056152,249.688842773,404.620330811,407.921447754,0.53474098444
2874337000000,325.884216309,238.916351318,244.765701294,250.503814697,-1.58774030209,2830365000000,322.310058594,247.024810791,298.880767822,303.591583252,-1.22630941868,2920325000000,327.838806152,230.226043701,163.794158936,167.511199951,-0.133957818151,2842645000000,306.694488525,238.269882202,205.227416992,206.388916016,0.50325357914,2824433000000,289.924835205,244.735046387,209.412841797,214.053939819,-0.555794835091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842209000000,316.926696777,242.157211304,160.94342041,162.172775269,0.848933935165,2891813000000,323.709655762,249.198547363,350.955474854,358.389251709,1.31095743179,,,,,,,2888005000000,335.7784729,250.402542114,403.123718262,407.403411865,0.472880095243
2874337000000,328.799346924,238.23046875,245.938491821,252.420928955,-1.4102396965,2830469000000,318.672943115,248.313690186,303.192504883,307.986328125,-1.31410217285,2920425000000,327.341003418,230.789047241,164.514450073,168.05140686,-0.346248447895,2842773000000,306.507904053,238.580856323,205.764724731,206.799713135,0.408964395523,2824545000000,287.735931396,244.510147095,211.015884399,215.225143433,-0.48610919714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842317000000,316.763824463,242.2421875,160.874313354,161.991210938,0.868742346764,2891929000000,319.05670166,249.067565918,350.968170166,358.751831055,0.775374948978,,,,,,,2888165000000,331.285430908,249.645050049,401.75970459,406.169952393,0.527935743332
2874433000000,325.754821777,238.743469238,247.437576294,253.136703491,-1.42352247238,2830469000000,321.95602417,247.248626709,306.063995361,312.158416748,-0.900881886482,2920537000000,327.512237549,231.089614868,165.166671753,168.530883789,-0.550257503986,2842897000000,306.878417969,238.983123779,206.658920288,206.811294556,0.340862631798,2824657000000,285.83215332,243.276977539,211.925018311,214.440933228,-0.125599175692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842425000000,316.888092041,242.903961182,160.815460205,161.958343506,0.562138557434,2891929000000,321.313446045,248.690597534,352.893615723,361.023376465,0.346360266209,,,,,,,2888257000000,329.157348633,248.45451355,400.747406006,404.840576172,0.79734736681
2874433000000,328.319030762,238.22605896,248.177124023,254.569839478,-1.25462865829,2830573000000,317.996276855,248.787643433,310.32723999,316.325134277,-1.00122046471,2920657000000,327.206390381,231.504211426,165.8828125,169.181091309,-0.517232060432,2843025000000,307.023529053,239.828704834,206.919891357,205.591918945,0.347818851471,2824773000000,285.994049072,243.00819397,212.463668823,214.929489136,-0.048661340028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842529000000,316.308990479,243.115829468,160.695571899,161.897003174,0.229544565082,2892037000000,314.60647583,247.386398315,353.523864746,356.994445801,0.680163800716,,,,,,,2888457000000,327.268310547,246.901580811,399.097442627,403.265441895,0.801537513733
2874541000000,325.652984619,238.727661133,249.518447876,255.202606201,-1.28853952885,2830677000000,316.764648438,249.588409424,314.576629639,320.584289551,-1.07244992256,2920657000000,331.174713135,231.144256592,163.835632324,169.227325439,0.335907071829,2843157000000,306.907104492,240.451156616,207.508041382,204.684539795,0.243298768997,2824877000000,289.851531982,242.955703735,213.568191528,217.230575562,0.0376041270792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842529000000,318.168395996,242.939239502,160.255187988,162.332870483,0.25152772665,2892037000000,320.654724121,247.80859375,352.467956543,357.538116455,0.53588104248,,,,,,,2888585000000,325.040374756,244.782485962,397.582946777,401.733917236,0.716109633446
2874729000000,324.689544678,238.778549194,250.738067627,255.941986084,-1.3428850174,2830677000000,314.306091309,247.897598267,320.024475098,323.632873535,-1.30849635601,2920777000000,331.569549561,231.29309082,164.118118286,169.628158569,0.377408623695,2843285000000,305.99230957,240.483779907,209.468597412,205.077484131,-0.372462272644,2824985000000,289.173065186,245.363098145,213.501876831,216.498779297,-0.12213794142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842665000000,316.105895996,243.361206055,159.977355957,162.003234863,-0.0110246334225,2892149000000,320.409912109,247.802352905,351.676391602,356.738800049,0.506071746349,,,,,,,2888713000000,322.756713867,242.168411255,395.67578125,400.009643555,0.515142381191
2874805000000,323.831451416,238.868087769,252.14175415,257.083190918,-1.38987910748,2830801000000,319.374481201,249.254089355,323.753570557,328.30947876,-1.7643995285,2920881000000,327.670349121,231.528823853,165.759170532,170.289855957,1.06800091267,2843285000000,305.004333496,238.993377686,210.146331787,206.323760986,-0.229053243995,2824985000000,290.887207031,244.019012451,214.46333313,218.203308105,-0.0649854391813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842789000000,315.730712891,243.562316895,159.653213501,161.679763794,-0.255439549685,2892357000000,314.293945312,245.957946777,349.525085449,351.7215271,0.617167770863,,,,,,,2888829000000,321.4793396,240.52394104,393.939208984,398.339752197,0.227089673281
2874901000000,323.452606201,239.101501465,253.322860718,258.254821777,-1.46419835091,2830933000000,316.699951172,251.622558594,327.351501465,331.925567627,-1.47509241104,2920989000000,328.151184082,232.96182251,169.449264526,173.889083862,-1.17660176754,2843421000000,305.310913086,238.936935425,209.969406128,207.420547485,-0.567682147026,2825105000000,290.404785156,244.632568359,215.391708374,218.391998291,0.119625031948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842901000000,315.463470459,243.402755737,159.373138428,161.136627197,-0.375729888678,2892357000000,320.022338867,246.439712524,349.861328125,353.113983154,0.380286633968,,,,,,,2888953000000,320.688354492,239.282012939,392.299194336,396.715698242,-0.0396698303521
2874997000000,323.104370117,239.112213135,254.345748901,259.435028076,-1.47348952293,2830933000000,313.52053833,248.741943359,331.61819458,333.642089844,-1.50981342793,2921105000000,326.964569092,242.31867981,171.097122192,173.684799194,-3.39615893364,2843541000000,306.156005859,239.474060059,209.912765503,206.915771484,-0.472627550364,2825225000000,291.166595459,243.547180176,210.313323975,220.201858521,-0.0145709840581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842901000000,317.836181641,243.213546753,158.567855835,161.19543457,-0.455772340298,2892537000000,316.870025635,247.860443115,348.655059814,352.209259033,0.182009249926,,,,,,,2889081000000,319.889099121,237.932220459,391.037658691,395.477111816,-0.0196598488837
2875145000000,322.54876709,239.022323608,255.727005005,260.72088623,-1.51803731918,2831065000000,314.803985596,248.784332275,335.969238281,339.730407715,-2.01022267342,2921213000000,326.755432129,235.911361694,171.5181427,173.279998779,-2.35682034492,2843673000000,303.364898682,238.018615723,207.729644775,208.263259888,-0.991652786732,2825337000000,291.609680176,243.388717651,210.572860718,220.834182739,0.0443068221211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843029000000,315.81137085,243.442733765,158.273391724,160.704620361,-0.5871052742,2892537000000,313.519165039,246.231185913,348.908477783,349.749053955,-0.495046794415,,,,,,,2889081000000,324.441619873,237.492004395,392.166473389,396.503417969,-0.414038181305
2875241000000,322.29107666,239.097702026,257.05645752,261.977600098,-1.50818610191,2831065000000,312.077087402,247.85118103,339.435302734,340.802398682,-1.82371926308,2921213000000,329.688415527,233.938735962,171.400695801,174.11958313,-1.97048044205,2843797000000,302.978790283,237.987716675,208.525543213,209.057098389,-1.00826489925,2825449000000,292.052764893,243.230255127,210.832397461,221.466506958,0.103184632957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843209000000,315.006286621,243.468399048,157.986984253,160.201293945,-0.760840177536,2892665000000,314.932342529,247.556015015,347.661590576,349.281463623,-0.710228025913,,,,,,,2889185000000,321.911071777,237.281829834,390.155090332,394.653289795,-0.701081633568
2875361000000,322.336700439,239.125595093,257.882629395,263.427856445,-1.47118878365,2831065000000,318.180603027,248.877090454,341.390716553,344.309204102,-1.5855281353,2921325000000,327.141479492,233.109512329,172.438766479,173.837600708,-2.27806663513,2843929000000,304.23614502,238.148345947,209.430145264,210.102890015,-0.867269515991,2825561000000,291.457977295,243.771621704,212.706253052,222.053283691,0.392824977636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843373000000,314.615112305,243.332321167,157.56211853,159.725402832,-0.91051107645,2892665000000,313.064147949,246.229980469,347.661437988,347.00881958,-1.32037734985,,,,,,,2889437000000,321.610748291,238.194778442,388.908721924,393.099365234,-0.66057407856
2875485000000,320.603302002,236.544113159,259.518096924,262.105712891,-0.976104021072,2831181000000,315.959564209,250.813659668,345.957092285,349.249755859,0.203183189034,2921437000000,328.528778076,236.819107056,172.096160889,172.633056641,-2.67080378532,2844053000000,305.286773682,238.744857788,209.206497192,210.47694397,-1.09302353859,2825661000000,290.674438477,243.198226929,216.739654541,224.985656738,0.918962061405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843373000000,315.231628418,244.013641357,156.820526123,158.603271484,-0.226874947548,2892825000000,314.693115234,247.473373413,346.277740479,346.603942871,-1.35159623623,,,,,,,2889609000000,322.199310303,240.025390625,387.656494141,391.645782471,-0.43652382493
2875605000000,319.821838379,235.775695801,260.914398193,261.407989502,-0.131870225072,2831181000000,312.888031006,248.255569458,347.333007812,347.791625977,0.725545227528,2921545000000,328.831604004,238.189483643,171.672775269,169.119445801,-2.73341441154,2844053000000,305.058959961,238.197967529,209.401107788,210.491119385,0.188534885645,2825661000000,292.011016846,243.963058472,218.109451294,224.894989014,0.604071378708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843373000000,317.03225708,242.619247437,157.009399414,158.753585815,-0.333757817745,2892825000000,313.176391602,246.28503418,346.085021973,343.604064941,-0.681890666485,,,,,,,2889737000000,322.960357666,243.138183594,386.442260742,390.144622803,-0.25943133235
2875605000000,325.18762207,236.299514771,262.200866699,263.832366943,-0.293142437935,2831381000000,313.246826172,249.795669556,349.291442871,350.611450195,0.319226384163,2921549000000,327.165985107,235.032623291,171.804290771,168.721893311,-1.70131886005,2844193000000,304.29107666,238.457092285,213.048217773,214.356292725,-0.77788233757,2825661000000,294.632415771,241.544204712,219.862701416,227.376403809,0.712121367455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843493000000,315.060424805,243.02784729,156.733078003,158.383926392,-0.480477511883,2892825000000,319.635375977,246.540374756,344.893096924,344.116363525,-0.478435277939,,,,,,,2889865000000,329.334899902,244.068389893,385.319580078,389.88067627,-0.0188635401428
2875717000000,321.254333496,234.722183228,270.606048584,267.806152344,-1.85834026337,2831381000000,311.519012451,248.002761841,351.169158936,350.31817627,0.295387625694,2921549000000,330.534088135,234.38973999,171.11026001,169.687469482,-0.985988020897,2844193000000,308.309875488,238.720123291,212.340805054,214.664886475,-0.558279514313,2825773000000,297.843444824,241.268844604,218.486083984,228.635101318,1.39488136768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843645000000,314.297912598,243.186279297,156.74206543,157.985656738,-0.540350675583,2892949000000,314.30355835,246.410263062,344.765991211,342.008758545,-0.138304159045,,,,,,,2890013000000,327.152130127,247.052627563,383.830749512,388.574188232,-0.113160796463
2875717000000,325.378417969,235.750091553,271.166259766,270.291900635,-1.75955295563,2831493000000,312.739593506,249.718765259,353.077178955,352.730041504,-0.459268659353,2921657000000,328.231567383,234.03187561,171.90486145,170.490753174,-0.850151956081,2844317000000,307.11505127,238.975006104,212.811004639,215.50163269,-0.964835226536,2825881000000,293.885162354,241.709869385,221.006240845,230.004714966,0.92047649622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843777000000,313.881469727,243.619949341,156.990905762,157.685195923,-0.0685218721628,2893093000000,313.911987305,246.339126587,344.029449463,340.927093506,-0.167645290494,,,,,,,2890145000000,327.735290527,251.211853027,381.871887207,386.660095215,-0.288149356842
2875813000000,321.609313965,233.857269287,278.788299561,273.869873047,-3.0202999115,2831601000000,314.108520508,251.884277344,353.821289062,353.645477295,-0.00321330805309,2921657000000,329.525665283,234.851669312,173.811248779,173.25567627,-1.30638873577,2844317000000,309.544494629,238.660171509,211.802581787,215.537307739,-0.707311749458,2825993000000,292.952270508,241.477386475,223.27734375,231.597229004,0.497935295105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843913000000,313.413391113,243.887420654,157.399246216,157.295455933,0.399382978678,2893229000000,317.745697021,250.289855957,345.357849121,343.613250732,-0.269951850176,,,,,,,2890265000000,328.199188232,253.955001831,380.112091064,384.430908203,0.0228121392429
2875813000000,325.879669189,234.940567017,278.672515869,275.97277832,-2.89628744125,2831601000000,318.162231445,250.015151978,356.199737549,357.576080322,-0.186976462603,2921657000000,331.130371094,233.663528442,173.619995117,174.390228271,-1.16826188564,2844449000000,307.376586914,239.380813599,212.164520264,216.036148071,-0.966071665287,2825993000000,294.274993896,243.176330566,225.661499023,231.984207153,0.983087480068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843913000000,314.12789917,243.647781372,155.209564209,155.900253296,0.625339031219,2893353000000,318.776733398,251.877929688,347.190734863,346.67010498,-0.403302967548,,,,,,,2890393000000,327.88180542,255.571502686,377.613922119,382.175384521,0.102405101061
