P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle
1.54393909803464E+018,-495.618408203,-464.870727539,878.913513184,256.505432129,60.3112792969,1.54393924391263E+018,147.987319946,186.339187622,88.0065994263,81.3543624878,16.4029045105,1.54393813975065E+018,147.287780762,164.770736694,71.4108123779,69.2662277222,-2.45966482162,1.54393850311716E+018,227.648742676,143.200271606,100.603919983,108.655891418,1.04783141613,1.54402787484424E+018,-52.6783599854,324.783325195,118.11492157,85.5535354614,-51.2950172424,1.54402865243862E+018,165.132568359,103.297569275,75.3700408936,78.3830871582,1.69372415543
1.54393909810669E+018,-510.827880859,-480.454467773,890.432556152,257.789886475,60.7473068237,1.5439392440389E+018,150.824157715,178.982879639,86.4112091064,78.0121765137,21.5491924286,1.54393813986678E+018,150.241195679,162.836532593,71.2156906128,67.9313354492,-2.22642946243,1.54393850322283E+018,231.432662964,136.273651123,101.223106384,106.147033691,-1.47765636444,1.5440278749645E+018,-60.9691963196,334.771636963,119.663978577,85.6812896729,-52.3983879089,1.54402865254959E+018,169.922927856,98.0524139404,75.4740219116,76.4548339844,-3.72006392479
1.54393909815393E+018,-526.037353516,-496.038208008,901.951538086,259.07434082,61.1833343506,1.54393924412125E+018,234.019302368,135.844268799,87.428604126,80.1789093018,23.0347537994,1.54393813986847E+018,150.162750244,162.678024292,69.7561035156,68.482460022,0.00968793872744,1.54393850322415E+018,232.927368164,135.010147095,103.26322937,101.498825073,-2.57403802872,1.54402787502885E+018,-69.2600326538,344.759918213,121.213043213,85.8090438843,-53.5017623901,1.54402865262853E+018,161.865661621,98.979598999,75.6722717285,77.0561523438,-1.86457443237
1.54393909821829E+018,-541.246826172,-511.621948242,913.47052002,260.358795166,61.6193618774,1.5439392442932E+018,257.280853271,119.39315033,86.3734359741,77.9757537842,27.4241428375,1.54393814004402E+018,150.974807739,161.831436157,69.5671463013,68.1628723145,0.525592625141,1.54393850332667E+018,230.479003906,134.975723267,109.666023254,106.522491455,-8.42961978912,1.54402787508949E+018,-77.5508728027,354.74822998,122.76210022,85.9368057251,-54.6051330566,1.54402865273047E+018,162.721313477,99.6736755371,75.975692749,77.2063980103,0.25323587656
1.54393909829153E+018,-556.456298828,-527.205688477,924.989501953,261.643280029,62.0553894043,1.54393924439736E+018,241.18977356,118.801704407,90.1110610962,84.6300430298,23.7617092133,1.54393814023305E+018,148.963043213,162.829391479,69.7740478516,67.805809021,-2.72176122665,1.54393850332732E+018,227.926956177,134.991348267,126.481826782,123.638153076,2.61335921288,1.54402787514911E+018,-85.8417053223,364.73651123,124.311157227,86.0645599365,-55.7085075378,1.54402865284294E+018,160.684005737,97.2798995972,76.1536560059,77.3388595581,-1.28384852409
1.54393909835249E+018,-571.665771484,-542.789428711,936.508544922,262.927734375,62.4914131165,1.5439392444564E+018,247.665496826,101.869293213,91.1029968262,87.69556427,20.2731075287,1.54393814066802E+018,145.834091187,164.658325195,71.0313568115,67.8181610107,-2.07015156746,1.54393850343208E+018,230.121505737,132.115386963,122.109977722,119.274887085,0.0470743961632,1.54402787522149E+018,-94.1325454712,374.724822998,125.860214233,86.1923217773,-56.8118782043,1.54402865292136E+018,162.132415771,98.8610076904,76.6672515869,77.9700088501,-2.08108401299
1.54393909840016E+018,-586.875244141,-558.373168945,948.027526855,264.212188721,62.9274406433,1.54393924455359E+018,248.198852539,99.1585922241,91.0747833252,90.2710800171,17.9699020386,1.54393814081963E+018,139.750762939,164.687484741,73.0934066772,70.7255554199,-4.19719362259,1.54393850353713E+018,227.534484863,131.186019897,124.491546631,124.106620789,-4.66994953156,1.54402787528815E+018,-102.423377991,384.713134766,127.40927887,86.3200759888,-57.9152526855,1.54402865306787E+018,156.162887573,100.368629456,76.0215301514,77.7932128906,1.75244522095
1.54393909845658E+018,-602.084716797,-573.95690918,959.546508789,265.496643066,63.3634681702,1.54393924463574E+018,244.574768066,95.8684082031,90.7462921143,89.8675765991,18.1796531677,1.54393814106498E+018,145.743972778,160.771591187,91.1642913818,90.1034240723,-8.56482505798,1.54393850353803E+018,224.754043579,130.407669067,118.773124695,120.327178955,-3.75605583191,1.54402787534868E+018,-110.71421814,394.701416016,128.958328247,86.4478378296,-59.0186233521,1.54402865306931E+018,155.62008667,100.309394836,77.215927124,77.5345230103,1.8252068758
1.54393909856013E+018,-617.294189453,-589.540649414,971.065490723,266.781097412,63.799495697,1.5439392447122E+018,239.102279663,92.0617980957,90.8358078003,92.4829711914,14.9316530228,1.54393814122279E+018,144.038726807,160.816513062,87.0439987183,86.5470123291,-5.65675783157,1.54393850363586E+018,229.763595581,129.383285522,115.501457214,117.679893494,1.56953346729,1.54402787543398E+018,-119.005058289,404.689727783,130.507400513,86.575592041,-60.1219978333,1.54402865318578E+018,159.468475342,99.303314209,77.0490493774,79.7006072998,1.10616493225
1.5439390986397E+018,-632.503662109,-605.124389648,982.584533691,268.065551758,64.2355270386,1.543939244713E+018,235.779388428,91.5788116455,91.5593261719,92.5326309204,17.1885528564,1.54393814147042E+018,140.138381958,162.705047607,142.199157715,123.115722656,-16.9226856232,1.5439385036366E+018,230.417953491,130.212677002,119.670471191,121.1693573,4.715695858,1.54402787545789E+018,-127.295890808,414.678039551,132.05645752,86.7033538818,-61.2253684998,1.54402865318656E+018,161.337799072,98.2558288574,77.8625946045,79.0219039917,2.29232001305
1.54393909870412E+018,-647.713134766,-620.708129883,994.103515625,269.350036621,64.6715545654,1.54393924478855E+018,230.946380615,87.899520874,92.8113327026,95.1037063599,13.5201778412,1.54393814164623E+018,137.982254028,163.258514404,155.912399292,133.031204224,-19.6506061554,1.54393850375312E+018,228.134643555,129.482574463,115.1823349,120.568466187,3.53224182129,1.54402787553295E+018,-135.586730957,424.666320801,133.605514526,86.8311080933,-62.328742981,1.54402865328705E+018,162.901153564,93.971824646,81.5509872437,82.9651107788,-3.52622056007
1.54393909876371E+018,-662.922607422,-636.291870117,1005.62249756,270.634490967,65.1075744629,1.54393924478923E+018,228.65586853,86.6089324951,105.481185913,111.738479614,4.29351377487,1.54393814179371E+018,143.28276062,158.120330811,125.016265869,113.343780518,-9.40725326538,1.54393850375383E+018,225.371551514,128.383544922,110.876365662,115.908538818,2.43766093254,1.5440278756172E+018,-143.877563477,434.654632568,135.154571533,86.9588699341,-63.4321136475,1.54402865328835E+018,164.078216553,92.889175415,80.5067214966,84.1903152466,-3.00419163704
1.54393909882265E+018,-678.132080078,-651.875671387,1017.14147949,271.918945312,65.5436019897,1.54393924478995E+018,229.922607422,84.9800949097,123.946266174,128.310806274,-6.95207214355,1.54393814197432E+018,144.107513428,156.398483276,129.69984436,117.267158508,-9.50957775116,1.54393850389355E+018,230.277099609,125.848693848,111.180259705,109.513046265,1.29971885681,1.54402787574089E+018,38.242855072,209.957138062,74.1855621338,54.8851013184,-50.52917099,1.54402865337335E+018,164.886383057,93.3170166016,82.97631073,86.1475601196,-6.90512752533
1.54393909888375E+018,-693.341552734,-667.459411621,1028.66052246,273.203399658,65.9796295166,1.54393924490194E+018,229.055419922,83.0858535767,130.354354858,135.417724609,-11.252743721,1.54393814208774E+018,144.932250977,154.676651001,134.383422852,121.190536499,-9.61190223694,1.54393850398507E+018,229.144973755,126.912864685,109.224563599,107.993240356,0.867101848125,1.54402787580224E+018,39.7784385681,207.834182739,72.5977325439,53.3971214294,-50.9297637939,1.544028653374E+018,165.034347534,92.7175216675,86.5754547119,88.1217041016,-8.23571491241
1.54393909894253E+018,-708.551025391,-683.043151855,1040.17944336,274.487854004,66.4156570435,1.54393924502378E+018,204.481216431,85.7010955811,114.473106384,120.779449463,-4.46787834167,1.5439381421969E+018,146.053863525,152.998733521,128.276535034,127.321990967,-8.91604614258,1.54393850398579E+018,229.701644897,127.880714417,108.321434021,108.795440674,1.2733130455,1.5440278758532E+018,41.3140182495,205.711212158,71.0098953247,51.9091453552,-51.3303604126,1.54402865346428E+018,156.706878662,93.2534255981,87.1744766235,89.2913131714,-8.87310409546
1.54393909900794E+018,-723.760498047,-698.62689209,1051.69848633,275.772338867,66.8516845703,1.54393924511457E+018,192.162612915,78.4030914307,105.199134827,110.077384949,0.423494458199,1.54393814219775E+018,147.550384521,152.77671814,106.437675476,106.715011597,-5.45032119751,1.54393850398643E+018,228.659133911,128.515579224,108.121711731,112.262702942,-2.30319809914,1.5440278759378E+018,42.8496017456,203.588256836,69.4220657349,50.4211654663,-51.7309532166,1.54402865346508E+018,155.884140015,92.7417068481,89.0716781616,93.8209457397,-5.50167512894
1.5439390990671E+018,-738.969970703,-714.210632324,1063.2175293,277.056793213,67.2877120972,1.5439392451971E+018,185.426696777,73.4918899536,99.5914230347,105.262756348,5.00606679916,1.54393814232958E+018,150.849899292,147.910354614,95.615234375,94.6387710571,2.06187009811,1.54393850406148E+018,225.866195679,123.284851074,108.722145081,110.494537354,-2.28983783722,1.54402787604099E+018,44.3851852417,201.465286255,67.8342285156,48.9331855774,-52.1315498352,1.54402865346565E+018,154.595672607,92.951675415,87.6578216553,91.3864440918,-3.27434825897
1.54393909912945E+018,-754.179443359,-729.794372559,1074.7364502,278.341247559,67.723739624,1.54393924519793E+018,183.48286438,71.6327819824,95.2859191895,102.630279541,5.56050872803,1.54393814256336E+018,149.204788208,148.167572021,85.8264083862,87.230796814,3.15062499046,1.54393850406428E+018,226.625534058,121.947784424,115.951271057,115.70500946,-6.40255403519,1.54402787622489E+018,95.3177337646,129.595230103,70.7870178223,56.6718139648,32.0264549255,1.54402865354131E+018,159.546417236,94.2636184692,87.3816833496,88.6158676147,-1.48406672478
1.54393909922279E+018,-769.388916016,-745.378112793,1086.25549316,279.625701904,68.1597671509,1.54393924527384E+018,177.699188232,70.2597579956,90.9047622681,97.2354736328,7.50692749023,1.54393814273858E+018,145.532318115,151.609313965,80.6384048462,79.3276443481,5.33697652817,1.54393850414134E+018,226.659469604,121.329597473,116.193122864,116.931251526,-1.17566287518,1.54402787641969E+018,107.331321716,112.677627563,69.8535308838,56.513469696,43.8114776611,1.54402865364021E+018,160.695159912,95.5092163086,86.5158615112,85.3684539795,-0.213781446218
1.54393909943022E+018,-784.598388672,-760.961853027,1097.77453613,280.91015625,68.5957946777,1.54393924527465E+018,176.881515503,70.1936645508,89.0285491943,91.4254684448,4.79701089859,1.54393814285044E+018,144.52633667,151.70690918,80.8399810791,86.2062835693,7.45006656647,1.54393850414224E+018,225.24546814,121.773353577,113.242668152,117.174339294,-0.438139975071,1.54402787653906E+018,119.344909668,95.7600250244,68.9200363159,56.3551254272,55.5965003967,1.5440286537263E+018,159.84034729,97.5483169556,85.0762634277,87.4253082275,-2.73195028305
1.5439390997041E+018,-799.807861328,-776.545593262,1109.29345703,282.194641113,69.0318222046,1.54393924537389E+018,164.611968994,69.8117675781,87.6278915405,92.8662872314,5.85019111633,1.54393814300948E+018,143.153823853,152.306030273,77.1764602661,84.2953338623,9.35941982269,1.54393850427226E+018,225.261428833,123.473304749,111.847091675,112.824386597,-2.35546183586,1.5440278766553E+018,147.847824097,81.0204772949,63.4147186279,67.5932235718,4.8072385788,1.54402865372716E+018,160.443084717,97.966217041,83.7322692871,87.2407913208,-3.10176801682
1.54393909989096E+018,-815.017333984,-792.129333496,1120.8125,283.479095459,69.4678497314,1.5439392454905E+018,158.62487793,69.6236877441,87.8563079834,89.8935012817,7.2508263588,1.54393814319842E+018,139.362426758,152.293289185,77.2028656006,78.7850646973,8.7665681839,1.54393850434055E+018,221.577941895,120.363777161,109.385475159,111.81022644,-1.49144244194,1.54402787680287E+018,165.250869751,64.8147583008,61.7486953735,69.2609024048,6.56612920761,1.54402865372775E+018,160.025619507,97.277633667,86.9033432007,88.9169006348,-6.21216726303
1.54393910009729E+018,-830.226806641,-807.71307373,1132.3314209,284.763549805,69.9038772583,1.54393924556105E+018,148.174255371,61.4890708923,87.8282165527,91.3672103882,8.42905807495,1.54393814330622E+018,132.858230591,156.183242798,77.2378463745,77.2523345947,8.2286567688,1.54393850434131E+018,220.2394104,119.844894409,107.740852356,111.7603302,-3.19098734856,1.54402787708659E+018,182.653915405,48.6090393066,60.0826721191,70.9285812378,8.32501983643,1.54402865379706E+018,158.243301392,95.7521209717,84.8077087402,87.0702972412,-4.05284166336
1.54393910034766E+018,-845.436279297,-823.296813965,1143.85046387,286.04800415,70.3399047852,1.5439392455619E+018,144.4427948,58.796585083,88.1894226074,93.3157958984,9.31710529327,1.5439381434057E+018,128.418258667,158.320861816,74.9197769165,74.8315505981,9.23786640167,1.54393850446195E+018,221.555969238,118.790092468,109.191856384,109.365821838,2.06390309334,1.54402787722536E+018,200.05696106,32.4033241272,58.41664505,72.5962600708,10.0839099884,1.54402865379807E+018,158.99760437,95.4433670044,86.9058914185,87.3847122192,-7.72102165222
,,,,,,1.54393924568643E+018,141.108291626,57.9076690674,88.6419372559,95.9125747681,10.1844854355,1.54393814351995E+018,143.773696899,152.364974976,75.4046020508,76.619392395,7.77453756332,1.54393850455884E+018,218.227645874,119.4141922,109.81313324,109.507247925,1.4581040144,1.5440278772976E+018,217.460006714,16.1976051331,56.7506217957,74.2639389038,11.8428001404,1.54402865391605E+018,158.938156128,94.9295272827,87.2519454956,87.3614044189,-8.57288551331
,,,,,,1.5439392456873E+018,139.30796814,57.775352478,91.5994491577,99.3889770508,11.9804725647,1.54393814352071E+018,144.451141357,151.432495117,77.305229187,78.268081665,3.37353658676,1.54393850455991E+018,215.579971313,120.36907196,109.674438477,110.287528992,1.97209358215,1.54402787743965E+018,234.863067627,-0.00811253767461,55.0845985413,75.9316177368,13.6016902924,1.54402865401996E+018,163.813201904,96.6957244873,98.6018371582,95.0738525391,-13.3242950439
,,,,,,1.54393924578413E+018,131.718292236,54.4529075623,91.6580963135,99.3561401367,12.2844171524,1.54393814362501E+018,144.035873413,147.33732605,78.3287582397,77.5464630127,4.20281410217,1.54393850464656E+018,215.31439209,117.438858032,110.499961853,111.499969482,0.100514702499,1.54402787754019E+018,182.501693726,61.3812828064,65.652305603,65.5618972778,-16.9468021393,1.54402865402117E+018,163.112686157,97.09765625,94.6600112915,87.9933013916,-8.86417770386
,,,,,,1.54393924578506E+018,128.513519287,53.3078536987,91.7068099976,99.1730804443,12.1659421921,1.54393814374755E+018,144.820999146,144.720748901,77.6851043701,76.6232223511,4.02658605576,1.54393850479042E+018,214.435638428,117.078445435,111.490325928,115.622940063,0.741277515888,1.54402787767148E+018,186.12940979,60.4970970154,65.5740356445,65.6673049927,-19.3809242249,1.54402865410014E+018,159.864059448,97.447052002,91.2458190918,88.8583908081,-5.80566453934
,,,,,,1.54393924590539E+018,121.417404175,57.9826660156,114.64768219,129.183853149,20.528503418,1.54393814388877E+018,137.482116699,152.030807495,79.5002670288,82.3885574341,3.34735655785,1.54393850490772E+018,210.434844971,116.471687317,115.780143738,118.663452148,10.98898983,1.54402787786109E+018,189.757141113,59.6129112244,65.495765686,65.7727050781,-21.8150482178,1.54402865418107E+018,166.867630005,98.852722168,90.2294921875,87.2598495483,-3.46056866646
,,,,,,1.54393924598082E+018,112.16053009,54.3812561035,109.919471741,118.041168213,17.0365886688,1.54393814405121E+018,144.837982178,150.89251709,82.5477294922,82.5202789307,3.49864411354,1.54393850505777E+018,208.129135132,117.019393921,116.310501099,121.239990234,9.01991176605,1.54402787804157E+018,193.384857178,58.7287254333,65.4174957275,65.878112793,-24.2491703033,1.54402865427578E+018,166.972991943,95.3722305298,88.295463562,88.0803527832,-0.986582398415
,,,,,,1.54393924598248E+018,109.5440979,53.6095352173,105.000679016,112.217094421,16.3706855774,1.54393814416588E+018,147.325973511,150.990142822,83.0225448608,82.8629989624,3.30764889717,1.54393850505847E+018,209.224349976,118.063056946,118.742530823,125.732116699,9.18513774872,1.54402787817964E+018,197.012588501,57.8445396423,65.339225769,65.9835205078,-26.6832942963,1.54402865427693E+018,165.376724243,93.917098999,89.8284454346,87.3240280151,0.430794894695
,,,,,,1.54393924613224E+018,106.490638733,52.895866394,108.46182251,113.893173218,11.2075920105,1.54393814427636E+018,139.491760254,154.946838379,83.185874939,86.083656311,3.71897125244,1.54393850515969E+018,205.466506958,121.485115051,119.137184143,127.031768799,7.38527917862,1.54402787834637E+018,200.640319824,56.9603538513,65.2609558105,66.0889282227,-29.1174163818,1.5440286543462E+018,168.586730957,93.8436660767,88.6425247192,89.84425354,1.58077013493
,,,,,,1.54393924622649E+018,92.3461685181,58.3954620361,106.836273193,111.227416992,12.9673137665,1.54393814437288E+018,147.440551758,153.543075562,83.2200393677,85.8394165039,3.64010667801,1.54393850516053E+018,206.36781311,122.010231018,122.645080566,128.48727417,8.16711902618,1.54402787854636E+018,204.268035889,56.0761680603,65.1826858521,66.1943283081,-31.5515384674,1.54402865434736E+018,170.79335022,93.9353790283,88.2785339355,91.7102813721,2.28487467766
,,,,,,1.54393924622723E+018,87.736114502,59.6629219055,102.271820068,107.387756348,12.6290712357,1.54393814437406E+018,148.180847168,153.21421814,84.3927612305,85.8913269043,2.44706201553,1.54393850527282E+018,209.485015869,123.420021057,120.808837891,126.061225891,3.15678405762,1.54402787881805E+018,172.990219116,73.178817749,67.7630004883,75.6303253174,-22.0682220459,1.54402865442493E+018,172.455337524,93.6888122559,88.1932525635,92.425239563,5.60713911057
,,,,,,1.54393924634055E+018,89.3319244385,58.8637733459,100.246574402,100.063751221,10.6633262634,1.54393814446188E+018,148.307479858,153.219955444,85.1011276245,89.4917144775,1.45192348957,1.54393850541494E+018,210.783111572,124.749176025,121.687889099,127.037498474,2.51728701591,1.54402787894616E+018,170.622192383,75.3842468262,67.9948425293,76.8240966797,-23.1122360229,1.54402865442585E+018,174.258621216,93.616317749,89.0381469727,93.5296859741,4.65110015869
,,,,,,1.54393924643872E+018,85.0185012817,56.6000099182,99.4326858521,98.5416259766,8.56758785248,1.54393814446253E+018,146.392990112,153.367919922,85.3509521484,90.6266479492,2.44554376602,1.54393850555137E+018,215.073577881,120.178184509,120.849121094,123.881912231,5.68279504776,1.54402787910107E+018,168.254165649,77.5896682739,68.2266769409,78.017868042,-24.15625,1.54402865442671E+018,177.967956543,94.9299697876,87.7001113892,87.0105133057,4.58761787415
,,,,,,1.54393924653899E+018,85.5706100464,59.4013824463,97.0835571289,93.98878479,7.64210176468,1.54393814453727E+018,142.944595337,155.694107056,85.5960769653,93.052116394,3.15418195724,1.54393850564331E+018,214.104736328,124.180877686,122.670875549,122.933395386,4.04624462128,1.54402787918491E+018,165.886138916,79.7950973511,68.4585189819,79.2116394043,-25.2002639771,1.54402865449495E+018,173.416259766,96.4579467773,86.9963302612,90.6914596558,4.44298219681
,,,,,,1.543939246643E+018,81.0543136597,58.3570556641,93.646697998,93.1154174805,6.74707269669,1.54393814462868E+018,146.472961426,154.797225952,106.327980042,111.735160828,0.644389569759,1.54393850564424E+018,213.951965332,127.445549011,124.361763,123.707901001,1.68295156956,1.54402787943573E+018,163.518127441,82.0005187988,68.6903610229,80.4054107666,-26.2442760468,1.54402865449563E+018,171.078659058,95.524055481,90.0136184692,92.7358856201,1.31821644306
,,,,,,1.54393924676016E+018,79.6313247681,62.1645393372,92.1974411011,92.4713897705,3.71238303185,1.54393814475602E+018,143.236846924,156.80229187,103.009872437,109.212287903,-0.507850408554,1.54393850619752E+018,208.411560059,136.931610107,125.985298157,114.875541687,-0.509594261646,1.54402787969848E+018,161.150100708,84.205947876,68.922203064,81.5991821289,-27.2882900238,1.54402865457401E+018,176.19720459,96.6144180298,89.8696746826,91.8513870239,1.60379683971
,,,,,,1.54393924684576E+018,73.9975967407,62.9317131042,90.171257019,91.5465698242,3.86225795746,1.54393814486157E+018,141.979660034,157.896377563,106.070083618,112.716384888,-1.15622329712,1.54393850629881E+018,210.488937378,138.761962891,128.266967773,119.378974915,-1.87903404236,1.54402788031886E+018,158.782073975,86.4113769531,69.154045105,82.7929534912,-28.3323040009,1.54402865465221E+018,174.602630615,93.5076675415,89.4922866821,92.5451202393,2.38475131989
,,,,,,1.54393924684671E+018,71.295249939,63.4365768433,91.3271942139,91.0461883545,8.71590423584,1.54393814497343E+018,139.588409424,155.365127563,101.358444214,107.778640747,-0.76930898428,1.54393850630097E+018,213.844299316,138.014434814,133.091674805,121.545890808,-3.13491106033,1.54402788040307E+018,171.777603149,47.3405914307,66.5741577148,66.2763519287,-10.0540885925,1.54402865466413E+018,173.275787354,92.5780334473,89.7315292358,91.0257263184,2.30021572113
,,,,,,1.5439392469885E+018,67.9824066162,64.3437042236,90.3011169434,89.6681289673,8.95839881897,1.54393814510715E+018,144.558990479,154.206817627,97.6579666138,101.740379333,-0.384935051203,1.54393850643219E+018,208.251831055,137.759460449,135.683547974,126.526100159,0.707132577896,1.54402788052551E+018,172.466705322,45.4442138672,64.2365036011,67.9052963257,-10.9719820023,1.54402865473279E+018,171.168731689,94.0173339844,88.8648605347,94.9896469116,2.29873299599
,,,,,,1.54393924717631E+018,70.9362564087,62.1032714844,88.5454177856,89.8169937134,5.49129056931,1.5439381452761E+018,142.816696167,155.445602417,93.0334701538,97.6950302124,-2.86556506157,1.54393850654264E+018,200.448791504,138.294219971,134.016540527,127.367431641,-0.436436146498,1.54402788064605E+018,163.222839355,46.6681976318,65.67212677,66.6636047363,-10.4621305466,1.54402865473338E+018,172.197479248,94.6592941284,89.5652618408,97.5774078369,1.78704941273
,,,,,,1.54393924717724E+018,69.7211380005,61.7304573059,86.9443664551,88.8558425903,4.96471071243,1.5439381454035E+018,140.059570312,157.117630005,91.8008117676,97.1354064941,-3.88019680977,1.54393850663386E+018,210.895690918,137.201690674,134.900177002,128.960021973,0.716113567352,1.54402788088205E+018,158.34727478,45.9460716248,65.5813827515,66.009437561,-9.61090373993,1.54402865473417E+018,173.806991577,93.8692474365,91.8220825195,98.6818237305,0.322286605835
,,,,,,1.54393924729232E+018,72.5838851929,66.216178894,86.0671539307,88.2200164795,4.33116817474,1.54393814552022E+018,145.898071289,154.358016968,93.620300293,95.2915725708,0.17149092257,1.54393850674244E+018,216.402770996,137.484176636,137.942550659,129.760925293,0.614227235317,1.544027883042E+018,153.471710205,45.223941803,65.4906387329,65.3552703857,-8.75967788696,1.54402865481082E+018,177.681640625,95.7981491089,91.7003479004,97.2572937012,0.321133315563
,,,,,,1.54393924729307E+018,73.2718200684,67.1662979126,86.44480896,85.4078598022,2.49301886559,1.54393814552113E+018,146.259628296,153.472167969,91.4521102905,93.7738876343,0.794186353683,1.54393850687346E+018,213.141143799,143.905471802,138.239852905,138.348007202,-3.08343958855,1.54402788329356E+018,148.59614563,44.5018157959,65.3998947144,64.7011032104,-7.90845108032,1.54402865481226E+018,179.677810669,96.2915115356,93.0544662476,97.4211044312,3.30842399597
,,,,,,1.54393924743109E+018,74.1099472046,68.6992874146,85.5863952637,84.0605621338,1.68737137318,1.54393814565899E+018,143.83480835,156.200698853,91.4044036865,96.6837081909,2.04847478867,1.54393850687465E+018,210.111434937,144.613983154,135.277023315,139.67980957,5.68828630447,1.54402788346336E+018,143.720581055,43.7796897888,65.3091506958,64.0469360352,-7.05722427368,1.5440286548123E+018,180.851409912,96.8407211304,93.27709198,92.8376998901,1.46701002121
,,,,,,1.5439392475334E+018,77.2767944336,66.6359100342,83.9238815308,85.9033508301,1.52371299267,1.54393814576067E+018,147.069458008,153.941192627,91.4967727661,95.6386260986,1.53378164768,1.54393850700806E+018,204.432800293,140.455047607,133.6665802,142.640106201,4.49661779404,1.54402788381711E+018,138.845016479,43.0575637817,65.2183990479,63.3927726746,-6.20599794388,1.54402865495218E+018,178.290863037,94.3374481201,92.9684066772,92.9199066162,3.55312228203
,,,,,,1.54393924763374E+018,77.4684295654,64.893913269,83.2033615112,85.3487472534,2.26698994637,1.54393814576132E+018,146.394500732,153.702407837,92.7033996582,92.8991699219,2.55114722252,1.54393850717726E+018,200.85218811,139.277130127,133.65222168,145.183685303,5.23493862152,1.54402788399499E+018,133.969451904,42.33543396,65.1276550293,62.7386054993,-5.35477161407,1.54402865495313E+018,176.291030884,93.1268692017,93.7151260376,92.1277389526,2.87714576721
,,,,,,1.54393924778962E+018,78.9563751221,69.7669677734,83.3482208252,88.0690536499,1.30043244362,1.54393814588862E+018,146.710540771,153.242218018,92.6814727783,92.024597168,3.00469350815,1.54393850731083E+018,199.343017578,140.408340454,132.695343018,144.21937561,-1.01898789406,1.54402788457636E+018,129.093887329,41.6133079529,65.0369110107,62.084438324,-4.50354480743,1.5440286550197E+018,177.658889771,95.1226348877,100.59034729,102.659355164,-4.79029655457
,,,,,,1.54393924792619E+018,85.9835891724,72.3877716064,83.0938949585,84.5540466309,2.32884979248,1.54393814602561E+018,145.563735962,152.04397583,94.9103927612,101.486564636,1.94880449772,1.54393850744612E+018,196.590484619,140.153518677,132.490585327,146.054290771,-1.69325304031,1.54402788467703E+018,193.666000366,57.6651496887,92.1767501831,86.2854156494,-10.1430692673,1.54402865502049E+018,179.921173096,95.9196395874,96.5056152344,100.018249512,-2.60385847092
,,,,,,1.54393924792695E+018,87.1031188965,73.3141098022,83.2549285889,82.6778869629,0.75032633543,1.5439381461245E+018,151.633361816,150.359268188,94.2624282837,98.6304168701,0.118172541261,1.54393850758019E+018,192.93989563,137.380386353,133.337966919,142.143554688,0.0540774576366,1.54402788475276E+018,195.458999634,56.9906768799,94.3626327515,95.301322937,-9.72815608978,1.54402865502129E+018,178.980163574,95.2039794922,97.5206375122,97.1714172363,-1.67814743519
,,,,,,1.5439392479283E+018,89.5879364014,74.3556289673,86.2677536011,82.6879959106,7.01449155807,1.54393814625248E+018,150.262512207,149.316879272,94.3647766113,99.8301467896,2.02901506424,1.5439385076942E+018,195.326675415,136.238586426,147.6355896,153.072723389,5.62518644333,1.544027884843E+018,198.91998291,57.3443107605,97.4090576172,98.55418396,-9.61009693146,1.54402865509708E+018,178.98085022,94.6852111816,96.2183151245,97.8296585083,0.0630854517221
,,,,,,1.54393924823058E+018,93.4390945435,78.7555084229,84.0824356079,82.7560882568,8.26988601685,1.54393814638336E+018,154.154266357,151.98223877,93.7019958496,95.4763031006,1.14333343506,1.54393850780433E+018,192.486175537,134.096206665,143.339553833,145.195159912,6.12361621857,1.54402788494894E+018,197.11227417,69.9805145264,94.5503082275,101.4894104,-10.8005104065,1.5440286552155E+018,175.712814331,96.8359985352,95.5581359863,100.245765686,2.56687545776
,,,,,,1.54393924823129E+018,93.13331604,79.9402618408,83.1107711792,84.7263717651,6.7626709938,1.54393814651088E+018,156.377456665,150.587921143,93.8175430298,97.3527450562,2.16528439522,1.5439385079211E+018,188.244308472,139.708648682,142.115875244,139.520980835,6.159927845,1.54402788495041E+018,198.455734253,71.2577056885,94.7863998413,100.495384216,-11.0358123779,1.54402865521623E+018,176.523132324,97.0743789673,95.6238555908,99.2888412476,1.26741886139
,,,,,,1.5439392485199E+018,93.3558578491,88.7415084839,83.3506546021,87.3391494751,4.48448181152,1.54393814667268E+018,159.985122681,146.402069092,93.6073760986,94.7106170654,1.25975286961,1.54393850792683E+018,186.907516479,142.778305054,138.066207886,137.950973511,3.86762571335,1.54402788504787E+018,210.536270142,68.4955749512,94.5010223389,100.051620483,-11.2433958054,1.54402865521692E+018,175.389511108,97.2937240601,97.2914123535,97.3298339844,0.768214821815
